challenge,tgen,tsplit,tsign,tver,resWithNonces
0,10.728,37.688,19.88,32.972,SUCCESS
0,16.838,38.611,25.021,31.55,SUCCESS
2,13.043,33.387,34.206,32.438,SUCCESS
2,14.741,32.493,23.83,27.678,SUCCESS
1,12.224,31.618,23.491,31.993,SUCCESS
1,25.659,38.248,31.526,38.525,SUCCESS
1,12.649,32.52,19.276,24.113,SUCCESS
2,11.455,31.26,19.071,26.831,SUCCESS
1,17.283,49.256,25.488,31.314,SUCCESS
2,16.843,30.425,18.925,22.541,SUCCESS
2,11.24,27.376,21.579,26.555,SUCCESS
2,14.384,46.559,25.299,33.791,SUCCESS
1,13.528,34.012,23.856,31.031,SUCCESS
2,11.703,24.08,20.844,23.063,SUCCESS
2,14.046,47.985,37.02,31.122,SUCCESS
2,14.577,42.893,26.295,30.204,SUCCESS
1,12.105,30.519,19.525,25.067,SUCCESS
2,12.129,38.65,20.277,35.264,SUCCESS
1,18.344,47.161,28.051,34.511,SUCCESS
0,13.844,28.671,19.973,24.349,SUCCESS
1,17.354,34.678,25.487,29.341,SUCCESS
0,15.72,39.416,26.275,36.368,SUCCESS
2,12.936,29.86,19.886,27.05,SUCCESS
2,11.246,37.856,28.739,32.837,SUCCESS
0,16.387,39.567,25.224,27.205,SUCCESS
1,11.885,44.347,35.501,53.336,SUCCESS
2,11.471,26.915,20.651,25.449,SUCCESS
2,10.56,31.453,19.926,33.052,SUCCESS
2,15.402,44.921,23.602,28.084,SUCCESS
1,12.099,43.451,20.243,30.743,SUCCESS
2,18.119,36.373,24.529,28.747,SUCCESS
2,21.577,30.906,33.46,36.881,SUCCESS
0,13.366,34.303,23.509,27.23,SUCCESS
1,10.836,28.487,20.056,27.255,SUCCESS
0,13.974,50.187,24.434,34.382,SUCCESS
2,14.516,35.489,25.96,32.436,SUCCESS
1,11.024,28.316,19.624,24.499,SUCCESS
0,11.552,30.34,25.086,27.915,SUCCESS
2,16.261,35.232,26.603,31.81,SUCCESS
0,15.021,35.381,25.203,25.057,SUCCESS
0,11.235,47.172,22.563,29.622,SUCCESS
0,21.067,39.735,25.348,30.518,SUCCESS
0,10.073,25.851,20.194,24.58,SUCCESS
2,13.452,54.946,31.52,26.858,SUCCESS
2,10.96,34.759,20.681,23.512,SUCCESS
2,13.793,42.605,25.385,40.851,SUCCESS
2,16.865,32.491,27.614,25.534,SUCCESS
1,13.477,28.996,18.96,26.538,SUCCESS
2,121.655,74.044,366.486,99.905,SUCCESS
2,20.58,40.185,32.533,53.039,SUCCESS
2,10.296,31.573,21.036,24.773,SUCCESS
2,11.262,28.375,19.999,25.455,SUCCESS
0,12.862,33.912,25.25,32.797,SUCCESS
2,15.532,39.538,24.694,28.992,SUCCESS
1,13.53,35.836,24.535,32.302,SUCCESS
0,13.058,42.136,24.289,32.104,SUCCESS
0,16.18,41.225,28.473,37.969,SUCCESS
0,12.429,36.366,30.923,30.128,SUCCESS
1,14.303,42.274,27.826,37.043,SUCCESS
2,12.052,34.951,27.198,41.08,SUCCESS
0,21.82,32.842,31.651,32.564,SUCCESS
1,15.851,40.755,31.779,40.003,SUCCESS
2,11.564,26.671,18.927,26.044,SUCCESS
2,15.183,34.501,22.473,26.857,SUCCESS
1,14.979,41.825,29.711,39.769,SUCCESS
2,11.6,57.28,25.577,41.219,SUCCESS
0,14.074,32.948,23.276,32.493,SUCCESS
0,11.338,34.153,22.587,29.28,SUCCESS
1,23.585,39.451,35.467,36.307,SUCCESS
0,15.583,29.975,25.372,31.215,SUCCESS
1,11.712,28.037,19.834,25.167,SUCCESS
2,11.874,27.68,20.473,38.106,SUCCESS
2,18.762,48.743,30.769,38.858,SUCCESS
2,14.793,29.247,20.123,25.522,SUCCESS
0,22.511,34.754,20.148,25.956,SUCCESS
0,13.848,46.951,29.904,38.63,SUCCESS
1,18.19,41.427,31.286,35.424,SUCCESS
2,12.675,31.407,20.018,26.735,SUCCESS
2,14.566,30.058,31.409,30.618,SUCCESS
2,16.447,74.007,43.84,38.51,SUCCESS
0,12.236,29.459,19.173,23.812,SUCCESS
2,10.636,26.96,20.599,27.548,SUCCESS
1,18.143,36.461,31.844,51.899,SUCCESS
1,11.869,26.081,19.667,24.147,SUCCESS
0,10.869,27.765,18.765,25.176,SUCCESS
1,17.799,54.979,27.821,30.06,SUCCESS
0,12.205,35.228,20.72,31.225,SUCCESS
1,11.285,28.773,20.463,26.356,SUCCESS
1,10.889,28.796,19.483,35.549,SUCCESS
1,16.935,37.648,30.937,35.946,SUCCESS
0,15.344,29.252,23.115,23.243,SUCCESS
1,21.418,32.604,19.753,24.304,SUCCESS
1,12.823,44.797,25.692,35.45,SUCCESS
1,15.776,33.841,21.48,33.281,SUCCESS
2,10.498,29.284,20.634,26.515,SUCCESS
2,19.64,43.891,32.994,38.821,SUCCESS
0,11.329,37.427,25.657,30.082,SUCCESS
1,10.182,40.684,21.691,26.641,SUCCESS
2,16.883,41.493,27.506,34.286,SUCCESS
2,13.429,29.71,26.858,32.171,SUCCESS
0,11.251,33.987,22.771,31.232,SUCCESS
1,12.495,28.625,21.058,31.37,SUCCESS
0,17.717,47.961,38.004,34.739,SUCCESS
2,11.255,29.565,22.82,25.16,SUCCESS
0,12.448,27.334,19.148,27.832,SUCCESS
2,17.569,53.986,35.4,29.469,SUCCESS
2,13.206,29.407,20.673,25.393,SUCCESS
1,11.471,29.807,19.076,29.664,SUCCESS
0,15.426,53.946,28.024,28.833,SUCCESS
0,14.187,29.192,19.122,22.464,SUCCESS
1,12.22,31.059,24.955,36.204,SUCCESS
1,25.001,30.751,20.806,24.742,SUCCESS
2,19.01,44.115,29.316,27.265,SUCCESS
0,9.851,26.515,19.462,24.658,SUCCESS
1,13.6,29.217,23.48,51.131,SUCCESS
1,19.165,40.592,22.359,23.18,SUCCESS
2,12.249,27.179,20.448,30.114,SUCCESS
1,11.758,49.507,21.214,24.872,SUCCESS
0,12.63,34.498,19.671,26.126,SUCCESS
0,18.14,39.368,27.61,33.457,SUCCESS
1,10.859,37.6,22.327,30.86,SUCCESS
0,11.724,29.723,18.359,23.713,SUCCESS
1,17.237,38.83,25.677,36.084,SUCCESS
0,25.93,35.54,19.486,24.028,SUCCESS
0,12.016,28.465,18.336,25.063,SUCCESS
1,15.522,42.592,26.009,35.847,SUCCESS
1,16.289,42.658,24.774,29.944,SUCCESS
0,11.456,31.78,20.177,24.719,SUCCESS
2,12.652,37.215,26,35.387,SUCCESS
1,16.53,45.004,48.943,42.317,SUCCESS
2,13.052,32.767,19.031,26.191,SUCCESS
0,11.997,37.566,26.188,37.181,SUCCESS
2,16.134,42.477,26.145,32.825,SUCCESS
2,14.954,51.205,28.645,32.592,SUCCESS
0,11.397,27.253,19.093,23.004,SUCCESS
2,10.752,25.062,18.525,39.774,SUCCESS
0,17.733,48.859,31.274,35.792,SUCCESS
1,12.513,30.468,20.421,27.788,SUCCESS
1,11.148,34.176,20.402,26.116,SUCCESS
0,11.209,31.149,18.543,22.897,SUCCESS
2,13.935,37.957,25.6,34.45,SUCCESS
0,16.718,37.827,18.155,24.832,SUCCESS
2,10.517,24.573,18.107,24.482,SUCCESS
1,13.857,41.857,27.023,51.524,SUCCESS
0,14.552,36.329,21.924,34.405,SUCCESS
0,10.281,26.514,18.575,23.251,SUCCESS
1,11.561,27.405,18.829,25.244,SUCCESS
0,20.405,37.633,26.152,32.236,SUCCESS
1,12.466,31.521,22.875,30.818,SUCCESS
2,10.263,49.662,19.879,25.159,SUCCESS
1,17.705,40.64,26.481,40.915,SUCCESS
1,11.802,28.322,28.659,28.528,SUCCESS
1,11.254,25.9,21.187,26.211,SUCCESS
0,16.248,39.754,27.129,37.788,SUCCESS
1,26.683,55.403,29.51,26.692,SUCCESS
1,11.268,32.491,19.447,25.529,SUCCESS
1,11.13,30.139,19.739,32.215,SUCCESS
2,15.663,58.398,37.562,46.548,SUCCESS
0,12.79,31.319,20.397,23.641,SUCCESS
0,12.944,41.507,28.512,33.547,SUCCESS
1,26.347,30.326,20.509,23.643,SUCCESS
1,15.249,47.302,32.2,30.53,SUCCESS
0,10.974,27.529,20.355,31.857,SUCCESS
1,13.203,33.121,27.756,36.238,SUCCESS
0,24.59,47.397,25.53,25.012,SUCCESS
1,10.767,27.4,22.032,29.304,SUCCESS
1,34.378,36.197,21.241,25.454,SUCCESS
2,13.825,31.398,20.287,32.019,SUCCESS
1,16.768,35.393,29.222,36.419,SUCCESS
2,14.441,34.93,25.514,27.353,SUCCESS
0,11.416,27.789,19.277,23.278,SUCCESS
1,15.658,40.127,31.209,34.463,SUCCESS
1,24.237,43.23,39.487,30.455,SUCCESS
1,11.267,32.402,21.275,31.417,SUCCESS
1,16.203,37.368,26.406,35.79,SUCCESS
1,16.419,35.1,20.104,34.602,SUCCESS
1,13.124,30.478,19.131,25.798,SUCCESS
0,15.807,39.85,28.455,35.824,SUCCESS
1,14.528,66.5,29.435,36.121,SUCCESS
1,14.605,31.727,20.535,25.461,SUCCESS
1,16.607,37.162,26.013,31.559,SUCCESS
0,11.254,34.387,24.354,34.324,SUCCESS
0,18.357,36.229,20.847,24.416,SUCCESS
1,10.504,28.747,19.957,26.642,SUCCESS
2,15.207,40.273,30.767,41.81,SUCCESS
2,15.994,39.063,25.969,33.081,SUCCESS
2,12.951,32.541,19.198,26.348,SUCCESS
2,11.568,42.388,28.054,28.804,SUCCESS
0,18.22,45.734,30.955,39.34,SUCCESS
0,12.347,28.201,18.594,25.817,SUCCESS
2,11.447,44.115,25.883,39.413,SUCCESS
2,15.585,36.244,33.394,37.171,SUCCESS
2,14.443,33.178,20.2,27.581,SUCCESS
1,12.852,30.587,21.708,37.893,SUCCESS
2,22.758,38.785,27.276,34.877,SUCCESS
2,12.718,27.28,18.397,23.286,SUCCESS
2,12.898,33.257,25.12,29.089,SUCCESS
1,15.14,40.749,29.452,42.044,SUCCESS
2,11.899,35.421,27.176,35.694,SUCCESS
1,11.331,29.193,19.285,26.913,SUCCESS
0,10.075,27.423,23.667,47.456,SUCCESS
2,15.389,43.213,27.001,32.561,SUCCESS
0,14.322,32.076,19.632,25.709,SUCCESS
0,32.214,40.784,24.11,28.051,SUCCESS
1,16.155,39.208,26.104,34.305,SUCCESS
1,10.84,34.461,24.521,32.433,SUCCESS
1,10.315,37.963,20.707,26.738,SUCCESS
0,16.781,38.753,25.564,38.579,SUCCESS
2,21.328,34.68,28.058,32.237,SUCCESS
1,11.41,31.44,19.578,23.678,SUCCESS
1,15.918,40.145,25.809,32.861,SUCCESS
2,26.916,39.136,27.279,34.421,SUCCESS
0,11.804,30.35,18.931,24.503,SUCCESS
1,11.8,34.363,27.031,35.012,SUCCESS
2,15.745,37.035,22.431,23.695,SUCCESS
2,12.857,33.96,28.267,33.295,SUCCESS
1,10.526,30.267,18.74,23.821,SUCCESS
0,11.235,30.271,19.489,37.489,SUCCESS
0,14.76,43.632,30.784,37.314,SUCCESS
0,13.734,33.602,23.814,24.33,SUCCESS
2,22.878,32.311,19.494,29.614,SUCCESS
0,16.268,40.52,29.283,33.553,SUCCESS
0,13.162,37.813,22.211,28.116,SUCCESS
2,13.627,29.418,22.096,49.755,SUCCESS
1,17.216,41.077,27.421,33.457,SUCCESS
0,11.865,27.677,20.745,24.499,SUCCESS
0,10.938,29.991,18.821,23.655,SUCCESS
2,14.789,36.945,25.94,33.042,SUCCESS
1,29.421,56.102,23.518,27.881,SUCCESS
0,13.928,31.498,20.136,24.54,SUCCESS
1,15.248,40.783,26.589,34.086,SUCCESS
0,10.756,56.281,19.333,23.428,SUCCESS
1,16.221,34.878,24.816,23.983,SUCCESS
2,10.629,27.534,19.116,26.34,SUCCESS
2,11.274,33.634,25.502,44.908,SUCCESS
2,22.837,43.118,25.622,33.211,SUCCESS
1,11.58,31.96,20.631,23.556,SUCCESS
1,11.98,52.065,39.234,34.337,SUCCESS
1,16.081,43.577,28.15,32.986,SUCCESS
0,10.826,30.048,20.181,23.916,SUCCESS
1,11.532,56.679,24.213,31.165,SUCCESS
0,15.041,40.162,27.699,31.23,SUCCESS
1,13.587,31.029,25.12,24.635,SUCCESS
0,9.518,30.911,24.336,35.384,SUCCESS
0,14.592,37.468,19.175,27.289,SUCCESS
0,16.766,34.222,20.19,27.546,SUCCESS
1,10.409,33.466,20.131,27.595,SUCCESS
0,13.98,35.756,25.862,30.338,SUCCESS
1,9.531,24.764,18.325,29.609,SUCCESS
2,16.883,38.153,28.708,33.91,SUCCESS
2,11.141,27.982,18.747,25.05,SUCCESS
2,11.918,28.322,19.875,37.608,SUCCESS
1,17.122,44.199,28.983,36.683,SUCCESS
0,11.437,31.933,19.681,25.701,SUCCESS
1,12.771,43.638,22.386,23.781,SUCCESS
2,17.259,40.231,26.245,32.637,SUCCESS
2,16.038,29.097,18.41,23.378,SUCCESS
1,12.233,37.796,27.468,24.242,SUCCESS
1,18.73,39.204,26.045,31.929,SUCCESS
1,17.759,35.711,21.355,31.466,SUCCESS
0,11.604,26.396,19.801,24.783,SUCCESS
0,11.872,33.078,20.887,30.649,SUCCESS
2,15.163,48.975,31.214,45.004,SUCCESS
2,9.975,27.934,19.911,24.708,SUCCESS
1,12.768,30.656,19.391,29.95,SUCCESS
1,11.877,37.326,23.662,32.557,SUCCESS
2,12.43,39.157,19.369,23.559,SUCCESS
1,11.948,29.692,19.519,24.567,SUCCESS
2,13.237,41.429,24.96,33.26,SUCCESS
1,16.669,40.817,27.639,33.012,SUCCESS
0,10.872,27.286,19.639,29.672,SUCCESS
1,10.592,53.195,20.515,32.772,SUCCESS
0,14.626,36.638,18.126,23.223,SUCCESS
0,15.309,36.263,19.604,23.434,SUCCESS
0,19.536,37.8,21.293,24.086,SUCCESS
0,18.288,44.592,26.359,33.122,SUCCESS
0,16.059,38.5,25.636,25.827,SUCCESS
0,20.915,23.963,20.775,25.77,SUCCESS
2,10.892,33.608,18.727,29.068,SUCCESS
0,16.785,42.469,25.633,30.082,SUCCESS
0,10.06,42.449,23.423,23.135,SUCCESS
0,11.927,32.776,18.4,23.715,SUCCESS
0,13.701,37.739,24.618,31.205,SUCCESS
1,12.447,49.804,28.115,25.17,SUCCESS
2,13.467,32.279,19.203,28.011,SUCCESS
0,12.729,34.112,24.872,32.43,SUCCESS
0,13.619,34.94,23.523,31.044,SUCCESS
2,12.034,33.355,20.249,23.744,SUCCESS
1,9.114,24.885,18.194,25.112,SUCCESS
0,16.372,44.149,26.666,35.424,SUCCESS
1,12.602,30.978,19.641,26.504,SUCCESS
1,13.486,39.364,24.376,25.111,SUCCESS
1,11.24,27.45,18.782,23.628,SUCCESS
0,11.881,29.445,26.404,36.393,SUCCESS
2,13.739,37.402,26.655,36.596,SUCCESS
2,11.787,31.718,24.255,26.575,SUCCESS
1,14.087,36.98,24.683,32.583,SUCCESS
2,13.822,36.646,24.405,31.462,SUCCESS
1,21.908,39.937,19.675,25.766,SUCCESS
2,12.351,31.637,18.254,23.797,SUCCESS
0,17.534,42.877,27.774,30.692,SUCCESS
1,13.84,64.118,28.802,30.336,SUCCESS
0,14.622,28.316,19.17,26.625,SUCCESS
2,13.546,39.749,24.856,34.034,SUCCESS
2,14.849,67.784,29.828,26.897,SUCCESS
2,16.921,32.527,18.735,24.871,SUCCESS
2,11.167,32.701,27.535,30.881,SUCCESS
0,15.696,47.984,25.387,38.931,SUCCESS
2,13.985,31.514,19.305,28.458,SUCCESS
0,11.275,30.696,18.867,24.737,SUCCESS
1,19.429,58.692,28.776,46.393,SUCCESS
1,17,30.444,18.88,24.002,SUCCESS
1,12.169,31.366,20.328,26.313,SUCCESS
2,15.525,49.362,35.404,36.897,SUCCESS
1,13.358,30.841,24.014,24.811,SUCCESS
2,12.836,26.586,18.428,24.875,SUCCESS
1,10.429,29.749,23.211,38.344,SUCCESS
0,14.124,36.182,25.711,31.737,SUCCESS
1,9.763,25.597,18.152,23.17,SUCCESS
0,11.876,29.792,18.516,24.377,SUCCESS
0,14.217,45.933,26.393,33.069,SUCCESS
2,10.758,29.334,19.029,28.864,SUCCESS
0,9.489,35.923,21.856,26.792,SUCCESS
1,12.161,32.303,20.572,23.522,SUCCESS
2,13.425,36.586,24.376,31.128,SUCCESS
0,13.269,37.263,23.992,25.875,SUCCESS
2,14.358,35.044,21.22,27.111,SUCCESS
0,10.73,27.801,18.731,25.537,SUCCESS
1,17.475,44.464,26.546,28.078,SUCCESS
1,15.53,35.017,20.941,26.549,SUCCESS
0,10.692,26.269,18.464,22.131,SUCCESS
1,12.41,36.347,25.366,31.386,SUCCESS
1,18.461,41.187,21.236,33.186,SUCCESS
2,11.159,28.533,18.214,23.353,SUCCESS
1,12.936,34.146,24.579,41.917,SUCCESS
2,16.761,49.296,25.563,32.423,SUCCESS
0,11.384,29.463,18.37,22.416,SUCCESS
0,11.839,27.307,32.664,34.776,SUCCESS
0,15.987,45.872,25.708,32.982,SUCCESS
2,10.985,28.518,18.486,24.317,SUCCESS
1,15.992,50.075,23.038,26.209,SUCCESS
2,11.152,32.949,19.277,24.285,SUCCESS
1,12.439,38.459,24.843,34.584,SUCCESS
0,13.464,46.333,23.899,34.682,SUCCESS
2,12.894,30.656,20.549,25.494,SUCCESS
1,11.585,28.199,18.21,26.269,SUCCESS
0,13.922,38.86,24.41,31.986,SUCCESS
2,18.645,44.804,20.882,27.182,SUCCESS
0,10.897,34.481,20.676,23.15,SUCCESS
0,15.654,55.085,27.857,26.467,SUCCESS
1,15.963,27.713,18.301,23.832,SUCCESS
2,10.82,26.487,18.283,23.771,SUCCESS
1,13.429,35.576,24.214,69.319,SUCCESS
0,17.535,46.611,25.422,31.272,SUCCESS
0,11.052,28.604,19.07,23.024,SUCCESS
2,12.143,30.562,18.56,26.388,SUCCESS
2,14.134,33.967,24.649,32.054,SUCCESS
1,10.58,27.496,18.335,23.609,SUCCESS
1,11.107,26.305,18.992,24.432,SUCCESS
0,14.148,38.144,26.191,38.18,SUCCESS
2,14.946,36.219,24.429,33.199,SUCCESS
2,27.039,32.782,19.293,24.984,SUCCESS
2,10.571,29.944,19.831,24.413,SUCCESS
1,14.415,33.028,23.441,31.235,SUCCESS
1,12.515,38.341,20.677,28.793,SUCCESS
1,10.947,32.227,20.341,24.617,SUCCESS
0,13.387,39.012,24.959,33.571,SUCCESS
1,15.75,51.224,23.789,27.37,SUCCESS
0,11.1,29.551,20.307,26.523,SUCCESS
1,11.19,29.157,19.76,28.653,SUCCESS
0,14.921,38.608,27.826,29.501,SUCCESS
0,12.763,31.698,21.156,27.543,SUCCESS
1,12.77,30.549,19.084,23.425,SUCCESS
0,10.626,28.889,18.751,23.084,SUCCESS
0,18.058,44.93,26.031,30.786,SUCCESS
1,13.861,37.596,18.855,23.605,SUCCESS
1,19.648,27.761,19.022,22.65,SUCCESS
1,15.28,42.106,25.622,35.441,SUCCESS
1,11.839,52.418,25.961,28.03,SUCCESS
1,14.042,33.079,19.009,23.305,SUCCESS
0,16.322,42.16,27.431,34.179,SUCCESS
1,26.012,41.934,26.673,24.291,SUCCESS
2,14.546,37.121,21.385,26.026,SUCCESS
1,14.198,33.725,24.921,32.262,SUCCESS
2,11.389,28.32,43.114,25.712,SUCCESS
1,14.145,31.358,19.734,24.73,SUCCESS
0,11.765,27.905,18.533,22.401,SUCCESS
0,14.503,38.264,24.411,36.341,SUCCESS
1,19.433,43.159,23.466,23.685,SUCCESS
0,10.509,25.619,17.728,22.481,SUCCESS
1,11.104,30.421,23.25,45.435,SUCCESS
0,16.425,41.85,27.436,29.164,SUCCESS
1,11.393,28.239,19.006,24.215,SUCCESS
0,11.061,40.631,30.114,25.214,SUCCESS
1,13.71,38.011,24.593,32.279,SUCCESS
1,12.779,27.77,17.94,23.816,SUCCESS
0,10.118,54.013,29.531,29.406,SUCCESS
2,17.093,38.882,20.598,25.626,SUCCESS
1,16.158,32.441,18.487,25.836,SUCCESS
1,29.562,39.902,18.838,23.873,SUCCESS
1,15.63,41.766,24.859,31.32,SUCCESS
2,15.2,41.68,26.583,27.197,SUCCESS
2,10.931,58.323,22.473,25.933,SUCCESS
2,11.176,43.712,28.515,33.913,SUCCESS
1,15.667,35.361,24.204,30.986,SUCCESS
1,18.214,33.56,20.133,25.107,SUCCESS
1,12.279,29.869,20.271,26.526,SUCCESS
1,15.043,38.727,27.738,34.043,SUCCESS
0,26.363,41.865,21.152,30.161,SUCCESS
1,11.642,31.154,19.085,24.218,SUCCESS
1,12.132,33.685,25.287,31.517,SUCCESS
0,16.824,49.42,23.976,31.012,SUCCESS
1,11.654,31.37,19.111,24.7,SUCCESS
1,12.914,36.761,25.078,31.787,SUCCESS
1,17.028,39.985,19.148,23.215,SUCCESS
2,13.11,38.866,24.213,30.883,SUCCESS
2,10.997,27.56,18.609,23.957,SUCCESS
1,12.955,27.507,18.836,24.843,SUCCESS
1,17.16,42.746,25.015,30.878,SUCCESS
2,13.32,27.812,18.675,24.431,SUCCESS
2,11.421,28.114,19.215,35.087,SUCCESS
0,13.667,42.684,29.51,37.831,SUCCESS
2,12.382,37.323,24.244,28.059,SUCCESS
2,11.716,48.46,24.05,29.309,SUCCESS
2,11.848,33.78,23.42,31.544,SUCCESS
2,15.163,37.857,23.934,32.215,SUCCESS
2,15.716,38.334,20.051,23.29,SUCCESS
1,13.533,32.424,18.823,26.699,SUCCESS
0,16.813,41.052,25.905,32.583,SUCCESS
0,14.178,56.519,39.175,25.109,SUCCESS
1,10.89,25.924,20.805,25.105,SUCCESS
2,13.813,37.397,26.811,35.56,SUCCESS
2,13.8,43.442,29.321,26.457,SUCCESS
0,13.96,48.819,26.784,33.867,SUCCESS
2,12.203,27.758,19.606,23.569,SUCCESS
1,9.775,27.049,20.625,32.837,SUCCESS
2,18.107,47.146,30.462,40.064,SUCCESS
1,10.565,28.664,20.043,25.07,SUCCESS
1,16.191,38.994,19.261,24.525,SUCCESS
0,11.601,26.585,20.044,21.729,SUCCESS
0,9.801,30.31,24.363,34.492,SUCCESS
0,17.985,40.935,25.371,34.794,SUCCESS
2,13.008,37.302,20.418,30.242,SUCCESS
1,9.763,26.15,19.035,32.04,SUCCESS
0,15.893,41.187,26.91,30.777,SUCCESS
1,13.765,32.789,18.904,24.69,SUCCESS
0,12.255,29.839,18.746,25.175,SUCCESS
1,13.699,42.949,25.291,37.143,SUCCESS
2,14.511,34.911,26.4,33.096,SUCCESS
2,12.247,27.051,18.938,25.528,SUCCESS
0,14.508,50.258,28.607,29.807,SUCCESS
2,11.922,32.761,25.972,31.585,SUCCESS
1,11.11,28.381,19.461,27.328,SUCCESS
0,11.018,26.385,21.486,37.357,SUCCESS
2,17.324,48.793,27.484,35.459,SUCCESS
2,12.907,29.973,20.313,25.344,SUCCESS
2,22.822,45.143,28.537,27.802,SUCCESS
2,14.597,38.03,27.377,35.252,SUCCESS
1,12.315,31.241,19.772,24.195,SUCCESS
1,10.913,49.181,30.642,27.735,SUCCESS
2,19.011,40.719,26.757,37.612,SUCCESS
2,15.311,28.634,22.006,31.927,SUCCESS
1,10.922,34.633,20.59,27.536,SUCCESS
0,14.716,38.485,25.888,35.067,SUCCESS
0,14.979,65.156,27.049,29.12,SUCCESS
2,13.959,32.493,20.991,24.586,SUCCESS
2,11.327,33.135,26.268,35.465,SUCCESS
0,15.545,56.161,31.753,32.023,SUCCESS
0,12.864,30.709,19.358,23.368,SUCCESS
0,11.359,28.957,20.231,24.652,SUCCESS
0,18.67,42.633,52.655,47.948,SUCCESS
2,13.454,34.264,18.947,29.377,SUCCESS
2,11.898,32.4,20.83,27.273,SUCCESS
2,20.007,54.585,30.286,37.056,SUCCESS
0,12.088,30.436,23.742,24.75,SUCCESS
0,10.952,31.343,21.014,25.175,SUCCESS
2,12.333,57.182,33.035,28.458,SUCCESS
2,16.125,38.657,28.58,30.814,SUCCESS
0,13.876,29.558,18.497,27.25,SUCCESS
1,11.639,28.795,19.506,24.693,SUCCESS
0,16.338,44.12,27.47,32.3,SUCCESS
2,13.581,33.38,18.105,24.357,SUCCESS
1,28.654,31.665,19.007,22.74,SUCCESS
0,19.332,38.474,25.477,30.993,SUCCESS
0,16.139,36.738,25.283,29.496,SUCCESS
1,11.145,31.699,19.067,24.28,SUCCESS
0,16.689,42.825,26.265,31.506,SUCCESS
2,17.027,41.159,22.126,25.285,SUCCESS
0,9.619,42.59,26.158,26.103,SUCCESS
0,12.026,34.293,20.752,29.309,SUCCESS
0,17.658,40.579,26.025,32.934,SUCCESS
1,24.244,33.937,21.704,26.221,SUCCESS
1,12.488,31.175,19.371,25.245,SUCCESS
0,13.263,38.123,26.099,35.958,SUCCESS
2,13.7,50.237,23.044,27.169,SUCCESS
0,11.498,31.074,18.977,23.439,SUCCESS
1,12.626,34.689,24.73,31.773,SUCCESS
2,16.489,47.392,21.111,31.068,SUCCESS
1,13.469,37.938,29.16,32.771,SUCCESS
2,10.517,30.399,18.249,24.173,SUCCESS
1,11.309,29.725,20.335,41.211,SUCCESS
2,17.606,48.164,28.244,37.028,SUCCESS
2,10.211,31.095,20.273,25.738,SUCCESS
0,10.625,45.302,24.749,28.533,SUCCESS
0,15.839,44.305,26.601,32.886,SUCCESS
0,16.076,30.504,22.118,29.412,SUCCESS
1,23.006,36.911,31.99,26.19,SUCCESS
2,18.399,43.916,26.462,33.343,SUCCESS
1,13.643,39.374,27.755,37.921,SUCCESS
0,25.355,42.067,24.232,30.648,SUCCESS
1,16.522,37.471,25.826,31.66,SUCCESS
0,15.044,42.307,24.519,32.539,SUCCESS
2,11.819,30.979,22.931,27.286,SUCCESS
1,12.422,40.752,26.302,34.205,SUCCESS
0,17.039,58.216,29.063,29.307,SUCCESS
0,12.371,33.517,20.444,23.144,SUCCESS
2,10.676,24.609,20.999,26.006,SUCCESS
2,13.219,39.311,25.178,35.873,SUCCESS
0,18.665,32.634,24.413,29.987,SUCCESS
0,11.21,28.038,19.166,23.725,SUCCESS
1,12.031,29.136,22.965,31.303,SUCCESS
2,15.485,42.146,29.266,37.124,SUCCESS
0,13.552,28.658,18.697,23.599,SUCCESS
2,11.274,27.4,30.037,34.937,SUCCESS
1,21.307,43.756,25.734,32.117,SUCCESS
2,13.691,26.581,18.599,23.699,SUCCESS
0,10.969,51.433,25.562,22.955,SUCCESS
0,16.456,49.399,27.794,30.585,SUCCESS
1,11.158,28.52,20.06,26.954,SUCCESS
2,23.616,39.112,19.045,24.102,SUCCESS
1,11.988,32.377,19.582,23.665,SUCCESS
0,11.411,30.813,25.238,30.565,SUCCESS
1,17.556,39.921,25.533,29.202,SUCCESS
1,13.041,27.346,22.211,26.171,SUCCESS
1,12.168,28.421,22.975,32.075,SUCCESS
2,12.775,37.136,24.77,28.317,SUCCESS
2,12.687,33.008,19.784,25.557,SUCCESS
0,10.24,24.764,18.48,26.483,SUCCESS
2,14.016,41.579,24.39,48.549,SUCCESS
0,15.449,40.992,25.782,29.453,SUCCESS
0,12.339,27.217,18.995,22.7,SUCCESS
2,14.496,51.789,26.305,57.059,SUCCESS
1,11.507,40.944,24.584,32.244,SUCCESS
1,10.824,30.846,18.858,24.368,SUCCESS
0,10.247,25.477,19.54,22.174,SUCCESS
0,17.73,43.651,25.671,35.182,SUCCESS
1,11.534,27.965,20.009,25.57,SUCCESS
1,11.283,43.138,22.955,27.388,SUCCESS
0,19.394,39.43,26.422,32.834,SUCCESS
1,10.887,29.615,22.129,23.959,SUCCESS
0,11.276,50.439,19.989,24.82,SUCCESS
1,14.447,44.66,28.536,33.552,SUCCESS
0,16.201,37.476,24.423,29.457,SUCCESS
0,11.716,48.817,19.304,24.699,SUCCESS
1,9.519,26.745,18.879,24.27,SUCCESS
2,14.161,37.447,23.655,31.018,SUCCESS
1,14.8,38.806,18.834,23.731,SUCCESS
0,10.645,29.893,18.772,24.209,SUCCESS
0,13.274,35.639,24.329,29.862,SUCCESS
