challenge,tgen,tsplit,tsign,tver,resWithNonces
0,26.301,80.824,52.062,50.524,SUCCESS
1,21.598,65.154,55.309,70.193,SUCCESS
0,24.644,67.577,54.264,62.587,SUCCESS
1,22.922,59.06,46.216,67.356,SUCCESS
1,23.787,61.613,45.304,70.909,SUCCESS
1,22.295,60.179,43.117,61.973,SUCCESS
1,22.438,61.534,42.731,62.403,SUCCESS
0,25.475,62.853,44.78,53.876,SUCCESS
0,29.491,59.739,41.727,52.466,SUCCESS
0,31.915,84.605,55.351,65.209,SUCCESS
2,23.813,61.175,41.621,53.31,SUCCESS
1,28.473,55.876,49.892,55.134,SUCCESS
2,29.595,75.158,55.168,50.236,SUCCESS
2,23.413,63.64,42.054,53.193,SUCCESS
2,30.47,69.9,42.156,52.049,SUCCESS
2,23.701,57.122,42.388,52.225,SUCCESS
1,32.706,78.354,57.157,57.578,SUCCESS
2,27.149,67.22,43.076,51.658,SUCCESS
1,25.825,70.888,55.628,67.327,SUCCESS
0,23.461,62.716,51.715,59.888,SUCCESS
0,24.883,69.569,55.826,65.747,SUCCESS
0,21.867,61.04,42.186,47.167,SUCCESS
1,28.373,75.322,52.79,53.556,SUCCESS
0,23.516,64.523,52.27,67.173,SUCCESS
1,24.415,66.554,44.288,52.619,SUCCESS
0,23.62,63.969,43.393,64.703,SUCCESS
0,21.432,58.407,42.821,53.68,SUCCESS
0,25.345,65.363,43.978,63.878,SUCCESS
0,22.227,56.131,43.166,49.111,SUCCESS
2,22.964,62.506,42.14,52.62,SUCCESS
0,24.221,63.917,42.462,50.667,SUCCESS
1,23.147,60.55,41.786,54.145,SUCCESS
2,23.621,61.851,41.603,53.478,SUCCESS
0,31.054,66.841,41.314,47.92,SUCCESS
2,26.584,65.453,42.392,54.12,SUCCESS
2,29.721,72.904,41.419,49.647,SUCCESS
2,24.34,54.545,42.249,50.05,SUCCESS
0,28.01,68.57,57.872,62.24,SUCCESS
1,24.205,62.341,42.54,64.623,SUCCESS
0,22.599,63.114,42.779,47.246,SUCCESS
0,31.146,80.616,56.437,65.587,SUCCESS
1,22.106,54.363,42.015,61.593,SUCCESS
1,25.6,77.738,53.049,58.695,SUCCESS
1,23.014,61.134,55.992,68.814,SUCCESS
0,23.245,54.926,53.478,58.663,SUCCESS
0,22.278,62.241,47.775,72.261,SUCCESS
0,21.23,60.474,43.952,49.725,SUCCESS
1,32.772,81.611,56.558,59.188,SUCCESS
1,23.544,60.173,47.081,69.345,SUCCESS
2,24.448,62.253,43.113,53.657,SUCCESS
0,30.342,66.356,42.515,54.721,SUCCESS
1,23.683,63.731,42.057,55.193,SUCCESS
0,21.042,52.848,42.813,48.219,SUCCESS
1,21.816,52.622,44.569,49.737,SUCCESS
2,31.261,64.15,41.956,49.885,SUCCESS
2,24.062,61.367,41.428,54.047,SUCCESS
1,33.026,78.819,40.923,53.328,SUCCESS
1,21.605,52.05,43.311,47.784,SUCCESS
0,27.717,73.704,55.095,67.9,SUCCESS
1,23.502,63.128,43.216,69.312,SUCCESS
2,25.347,67.205,42.439,55.227,SUCCESS
0,27.013,68.303,55.882,63.64,SUCCESS
2,22.279,60.277,49.114,72.72,SUCCESS
1,26.583,74.066,47.039,52.126,SUCCESS
0,27.348,75.919,56.956,68.784,SUCCESS
1,23.512,77.158,52.803,59.019,SUCCESS
1,25.709,75.987,55.648,72.216,SUCCESS
0,26.885,66.17,41.87,50.389,SUCCESS
0,31.494,71.145,47.042,49.043,SUCCESS
2,28.092,81.463,56.119,68.176,SUCCESS
1,25.447,60.408,41.799,56.5,SUCCESS
0,24.052,51.887,54.468,60.036,SUCCESS
1,24.65,60.338,45.206,67.122,SUCCESS
1,22.713,58.307,45.841,66.494,SUCCESS
2,25.173,61.722,43.132,62.064,SUCCESS
2,22.668,60.654,43.605,52.493,SUCCESS
2,29.073,80.867,56.602,67.392,SUCCESS
2,21.21,54.82,44.314,59.138,SUCCESS
2,22.773,54.219,43.083,55.545,SUCCESS
2,22.875,56.446,43.309,52.026,SUCCESS
0,24.106,61.384,42.301,52.576,SUCCESS
0,23.688,59.895,42.459,51.448,SUCCESS
2,24.851,63.139,42.233,54.272,SUCCESS
0,24.608,63.033,42.206,55.062,SUCCESS
1,33.435,82.598,48.105,52.263,SUCCESS
2,28.019,81.09,56.63,71.405,SUCCESS
1,20.211,56.845,41.836,48.537,SUCCESS
2,28.215,72.414,51.295,51.145,SUCCESS
2,26.238,75.072,57.115,71.898,SUCCESS
0,21.546,52.763,44.225,47.921,SUCCESS
1,30.781,78.795,57.35,70.619,SUCCESS
0,23.768,65.907,51.382,67.111,SUCCESS
1,27.952,61.349,42.084,52.306,SUCCESS
1,28.136,74.982,56.66,65.152,SUCCESS
2,21.689,57.999,42.444,56.502,SUCCESS
2,25.277,71.048,42.024,53.405,SUCCESS
1,28.72,67.471,55.444,68.089,SUCCESS
2,25.436,63.437,41.471,55.669,SUCCESS
0,31.139,63.424,45.076,49.56,SUCCESS
1,29.099,81.612,57.319,71.929,SUCCESS
1,26.069,63.88,42.298,54.12,SUCCESS
0,29.18,77.423,49.796,53.612,SUCCESS
1,23.077,56.794,50.06,68.289,SUCCESS
0,27.681,63.147,42.77,49.525,SUCCESS
1,29.368,80.106,55.896,72.059,SUCCESS
0,25.241,81.727,56.446,67.609,SUCCESS
2,24.165,76.96,52.539,52.632,SUCCESS
0,23.595,66.951,56.244,63.21,SUCCESS
2,21.689,54.735,43.144,49.366,SUCCESS
1,33.087,88.848,57.065,69.47,SUCCESS
0,22.708,60.672,46.662,65.439,SUCCESS
2,22.588,58.085,46.016,66.84,SUCCESS
0,22.779,57.924,43.9,49.751,SUCCESS
1,25.232,59.63,46.642,51.241,SUCCESS
0,32.965,89.674,56.746,58.703,SUCCESS
1,24.875,62.587,45.268,68.548,SUCCESS
2,28.847,68.764,44.453,53.546,SUCCESS
1,32.416,85.874,56.199,65.755,SUCCESS
2,21.45,55.244,43.39,55.01,SUCCESS
1,30.127,64.204,46.264,53.785,SUCCESS
1,27.209,71.761,58.277,67.786,SUCCESS
1,23.133,58.729,42.806,54.181,SUCCESS
0,21.301,61.149,41.543,53.504,SUCCESS
2,22.771,55.918,40.756,52.678,SUCCESS
0,22.859,55.735,42.679,48.685,SUCCESS
1,24.309,63.494,42.596,53.584,SUCCESS
1,22.496,63.227,42.795,54.883,SUCCESS
1,25.262,62.585,41.468,52.669,SUCCESS
0,31.407,83.171,42.062,48.369,SUCCESS
1,22.833,65.215,55.03,68.661,SUCCESS
2,23.376,59.796,42.391,52.593,SUCCESS
2,31.748,69.089,41.482,53.459,SUCCESS
1,25.457,64.576,41.912,53.118,SUCCESS
1,28.202,74.452,56.844,62.393,SUCCESS
2,21.675,55.025,42.005,57.188,SUCCESS
1,26.184,53.222,46.437,52.292,SUCCESS
1,23.807,72.39,55.712,67.82,SUCCESS
2,25.223,65.007,41.701,53.374,SUCCESS
1,29.342,82.051,45.52,60.878,SUCCESS
2,23.914,59.416,52.914,71.653,SUCCESS
2,23.113,50.702,41.735,48.494,SUCCESS
2,31.169,76.326,55.203,68.378,SUCCESS
0,24.027,59.412,42.499,49.509,SUCCESS
1,27.059,76.843,54.648,63.494,SUCCESS
2,22.814,62.309,45.83,73.587,SUCCESS
1,20.417,52.556,43.401,62.998,SUCCESS
0,24.884,62.016,43.25,57.254,SUCCESS
0,23.001,59.153,42.423,51.418,SUCCESS
1,21.016,56.214,42.292,50.569,SUCCESS
1,28.576,56.052,41.756,50.254,SUCCESS
1,23.427,58.662,41.65,50.242,SUCCESS
0,28.193,55.812,41.007,46.636,SUCCESS
1,26.773,66.676,42.105,53.13,SUCCESS
0,28.253,71.861,54.848,62.026,SUCCESS
1,22.874,54.659,41.732,53.73,SUCCESS
2,28.484,58.751,46.102,50.978,SUCCESS
2,24.67,75.851,56.349,73.817,SUCCESS
0,22.728,62.781,43.128,49.585,SUCCESS
0,28.28,75.136,50.872,48.612,SUCCESS
0,21.352,55.492,44.322,60.831,SUCCESS
0,25.956,67.916,42.424,51.078,SUCCESS
1,29.303,71.846,54.979,64.868,SUCCESS
1,23.386,66.148,52.662,69.701,SUCCESS
0,23.319,72.215,53.875,60.193,SUCCESS
0,22.376,60.639,46.064,66.711,SUCCESS
1,23.301,62.112,46.083,69.242,SUCCESS
0,22.638,61.075,42.583,53.669,SUCCESS
1,24.924,66.075,45.212,71.408,SUCCESS
0,22.593,55.419,43.003,48.682,SUCCESS
0,22.306,55.962,42.498,47.964,SUCCESS
1,22.116,56.245,42.234,51.208,SUCCESS
2,33.605,80.031,41.214,56.444,SUCCESS
0,27.42,74.192,55.414,65.7,SUCCESS
0,22.719,64.03,41.759,48.985,SUCCESS
2,28.609,74.364,49.045,56.844,SUCCESS
2,23.264,65.203,53.089,68.249,SUCCESS
0,21.213,55.881,42.426,46.132,SUCCESS
0,28.175,71.428,56.312,62.8,SUCCESS
1,23.253,58.92,41.835,53.957,SUCCESS
2,29.404,61.358,46.48,51.225,SUCCESS
0,26.773,81.698,56.628,68.459,SUCCESS
2,22.441,60.724,43.433,54.482,SUCCESS
0,27.601,69.732,55.403,47.461,SUCCESS
2,26.738,71.391,58.329,74.008,SUCCESS
1,21.379,54.01,41.617,53.627,SUCCESS
2,30.903,69.942,55.835,64.476,SUCCESS
0,23.043,58.755,42.922,59.903,SUCCESS
2,23.722,62.678,54.889,66.741,SUCCESS
1,23.101,57.785,47.845,66.336,SUCCESS
1,22.698,58.145,45.504,67.651,SUCCESS
1,22.505,57.709,43.143,53.857,SUCCESS
2,26.568,65.831,42.566,62.45,SUCCESS
1,21.656,59.042,42.982,56.631,SUCCESS
1,21.175,53.016,42.073,53.886,SUCCESS
2,23.074,59.952,43.071,55.345,SUCCESS
1,30.571,76.499,40.978,56.293,SUCCESS
2,31.325,83.728,56.124,73.699,SUCCESS
0,25.049,68.465,42.014,60.574,SUCCESS
1,27.129,54.312,42.507,53.225,SUCCESS
1,29.314,73.865,58.261,57.105,SUCCESS
0,24.327,61.259,42.155,49.652,SUCCESS
1,30.95,61.121,42.356,52.124,SUCCESS
1,24.802,63.959,42.143,55.646,SUCCESS
2,28.206,72.77,41.346,54.837,SUCCESS
2,24.282,64.101,42.292,55.321,SUCCESS
2,33.412,86.604,42.407,52.897,SUCCESS
1,22.759,63.013,42.475,51.772,SUCCESS
2,32.357,88.64,51.833,51.511,SUCCESS
0,27.207,57.205,41.675,46.859,SUCCESS
2,28.072,73.216,56.619,60.055,SUCCESS
2,28.485,70.267,43.013,53.888,SUCCESS
2,25.701,81.501,56.44,72.877,SUCCESS
1,22.821,74.888,52.057,56.517,SUCCESS
0,23.296,59.534,54.84,63.538,SUCCESS
1,25.155,64.49,57.134,67.434,SUCCESS
1,22.322,53.591,44.317,61.989,SUCCESS
1,23.386,62.496,43.061,54.01,SUCCESS
2,31.33,78.02,56.614,59.099,SUCCESS
0,24.83,62.665,46.717,65.563,SUCCESS
0,32.865,68.282,46.033,50.284,SUCCESS
0,24.136,68.268,47.555,67.407,SUCCESS
1,19.992,55.39,43.292,51.651,SUCCESS
0,22.045,55.43,42.754,49.243,SUCCESS
1,23.017,56.64,42.004,51.822,SUCCESS
1,33.378,63.232,42.651,53.611,SUCCESS
2,31.276,88.742,57.2,74.738,SUCCESS
1,22.885,62.524,41.994,56.175,SUCCESS
1,25.659,62.791,46.73,53.674,SUCCESS
0,28.303,73.584,56.563,64.206,SUCCESS
2,21.482,53.788,41.172,50.439,SUCCESS
2,31.253,68.824,54.427,59.127,SUCCESS
0,29.23,75.158,55.225,61.331,SUCCESS
0,25.558,60.773,42.953,49.296,SUCCESS
0,31.854,82.111,56.36,53.838,SUCCESS
0,25.126,53.654,46.454,63.078,SUCCESS
1,28.267,55.189,41.782,52.025,SUCCESS
2,30.017,79.58,55.178,71.342,SUCCESS
0,24.529,62.253,41.71,57.911,SUCCESS
0,29.391,67.441,42.356,48.511,SUCCESS
1,29.525,76.761,48.038,49.206,SUCCESS
0,26.361,58.388,43.331,48.439,SUCCESS
2,27.591,72.279,56.718,67.475,SUCCESS
0,24.604,61.172,42.153,50.239,SUCCESS
2,25.875,65.876,55.499,57.807,SUCCESS
2,29.675,74.106,56.582,67.206,SUCCESS
0,24.323,64.852,47.357,66.73,SUCCESS
1,29.008,66.858,44.681,51.291,SUCCESS
1,21.335,60.395,54.771,66.661,SUCCESS
1,27.301,86.557,54.445,58.931,SUCCESS
0,21.839,56.625,48.398,66.389,SUCCESS
2,25.228,67.035,55.726,66.794,SUCCESS
1,21.758,59.56,45.292,65.747,SUCCESS
0,21.797,56.107,43.812,54.42,SUCCESS
1,24.17,63.83,42.436,58.688,SUCCESS
0,24.194,64.692,42.605,57.757,SUCCESS
0,24.623,61.947,43.349,56.089,SUCCESS
2,19.619,52.057,40.818,53.412,SUCCESS
1,22.803,57.499,42.861,51.503,SUCCESS
2,29.965,75.152,41.27,53.693,SUCCESS
0,21.362,57.752,42.358,47.14,SUCCESS
2,28.595,72.928,56.267,50.762,SUCCESS
0,33.235,72.116,42.607,50.8,SUCCESS
2,24.714,69.197,55.874,70.175,SUCCESS
2,25.895,72.55,51.715,49.709,SUCCESS
1,23.957,54.561,51.875,69.053,SUCCESS
1,23.7,60.979,55.473,65.268,SUCCESS
2,25.804,67.618,50.602,72.538,SUCCESS
0,23.946,61.854,55.137,60.798,SUCCESS
0,23.055,62.533,45.57,66.364,SUCCESS
1,24.36,67.281,44.561,56.083,SUCCESS
1,31.27,85.406,45.224,57.678,SUCCESS
2,25.296,80.429,56.266,75.396,SUCCESS
1,23.79,63.841,40.976,54.17,SUCCESS
2,29.87,79.983,54.487,50.61,SUCCESS
0,23.46,62.094,45.846,63.556,SUCCESS
0,22.893,65.504,46.957,48.811,SUCCESS
2,30.743,82.479,56.149,68.728,SUCCESS
0,24.679,63.847,42.621,59.662,SUCCESS
1,29.865,82.634,45.588,52.384,SUCCESS
2,28.185,72.721,55.15,67.388,SUCCESS
1,22.678,63.199,46.175,66.755,SUCCESS
0,24.327,67.607,53.774,65.414,SUCCESS
1,22.216,61.195,43.152,63.617,SUCCESS
0,26.703,65.554,51.849,69.436,SUCCESS
0,22.973,60.95,43.793,60.583,SUCCESS
2,22.505,63.132,46.414,70.188,SUCCESS
1,25.15,66.017,45.63,68.981,SUCCESS
1,22.83,61.487,43.523,50.478,SUCCESS
2,31.783,81.153,57.116,72.431,SUCCESS
1,23.942,61.903,43.593,66.782,SUCCESS
2,26.984,59.648,45.583,51.132,SUCCESS
0,29.285,71.801,56.549,60.064,SUCCESS
0,21.496,54.785,42.776,49.526,SUCCESS
0,33.801,80.133,45.001,53.01,SUCCESS
0,24.512,55.556,52.58,64.698,SUCCESS
2,25.236,63.438,42.785,56.673,SUCCESS
1,24.513,66.258,43.335,65.371,SUCCESS
1,23.896,60.59,45.078,56.956,SUCCESS
0,25.058,59.927,42.645,49.559,SUCCESS
1,28.27,72.058,56.393,66.414,SUCCESS
0,25.68,56.16,42.307,56.912,SUCCESS
0,21.922,60.6,44.785,47.647,SUCCESS
2,31.162,81.237,43.289,53.906,SUCCESS
0,21.662,52.75,42.243,45.965,SUCCESS
1,30.446,74.692,42.294,51.998,SUCCESS
0,24.318,56.394,42.636,46.716,SUCCESS
1,30.022,85.749,56.309,54.231,SUCCESS
2,27.796,60.057,43.088,51.285,SUCCESS
1,32.021,83.611,57.024,69.534,SUCCESS
1,28.915,70.232,42.784,54.491,SUCCESS
1,32.364,81.148,56.561,70.493,SUCCESS
1,21.231,52.715,41.052,53.234,SUCCESS
1,26.959,81.513,45.166,51.248,SUCCESS
2,30.05,75.66,55.473,69.146,SUCCESS
1,23.223,61.467,43.27,70.943,SUCCESS
1,25.914,76.072,52.678,52.245,SUCCESS
2,22.267,62.628,54.581,67.216,SUCCESS
0,26.033,80.322,54.58,60.14,SUCCESS
2,21.683,54.946,50.999,66.352,SUCCESS
2,25.016,63.66,43.012,50.585,SUCCESS
2,31.597,80.178,56.897,70.145,SUCCESS
0,22.344,60.745,44.929,61.806,SUCCESS
1,23.263,56.282,43.447,62.972,SUCCESS
2,24.827,61.434,42.077,57.023,SUCCESS
2,29.599,64.419,43.936,54.196,SUCCESS
2,29.697,74.941,56.895,67.439,SUCCESS
1,23.07,57.941,43.14,57.589,SUCCESS
1,30.557,70.121,43.627,55.298,SUCCESS
0,25.705,65.583,41.985,48.589,SUCCESS
2,24.503,65.808,40.92,54.745,SUCCESS
0,30.089,73.672,41.345,51.61,SUCCESS
1,24.124,77.695,56.012,71.726,SUCCESS
2,23.353,63.956,42.289,54.662,SUCCESS
1,27.465,70.924,55.207,53.891,SUCCESS
2,21.452,52.609,42.798,66.277,SUCCESS
0,23.093,67.739,41.853,50.097,SUCCESS
0,31.554,83.656,55.764,66.356,SUCCESS
2,22.931,63.669,42.33,54.143,SUCCESS
0,31.983,68.778,43.213,48.566,SUCCESS
2,32.966,86.922,44.528,55.528,SUCCESS
1,25.92,61.885,42.349,52.365,SUCCESS
1,26.292,70.542,56.446,58.889,SUCCESS
1,29.868,67.896,43.632,52.297,SUCCESS
0,25.654,76.18,55.863,66.128,SUCCESS
1,25.59,77.193,51.36,60.414,SUCCESS
1,22.912,54.897,52.778,70.681,SUCCESS
2,24.417,63.682,53.666,62.249,SUCCESS
0,23.419,63.813,44.679,61.83,SUCCESS
1,22.346,57.26,43.82,62.212,SUCCESS
1,23.106,52.67,43.198,52.039,SUCCESS
1,23.335,60.312,43.183,53.916,SUCCESS
0,23.165,57.682,42.264,50.551,SUCCESS
0,31.732,80.947,42.014,51.187,SUCCESS
2,28.262,77.291,56.107,67.57,SUCCESS
2,22.449,60.971,41.801,50.882,SUCCESS
0,29.794,73.852,43.687,62.481,SUCCESS
0,31.827,83.656,54.314,48.718,SUCCESS
0,21.533,54.979,42.343,46.52,SUCCESS
2,28.638,70.431,43.28,49.207,SUCCESS
1,26.473,58.325,41.694,52.011,SUCCESS
0,26.567,68.507,55.716,61.392,SUCCESS
0,22.528,59.087,42.958,51.466,SUCCESS
0,31.36,78.551,43.67,55.326,SUCCESS
0,23.956,73.062,56.192,66.07,SUCCESS
0,25.071,62.455,41.851,48.067,SUCCESS
2,31.466,82.529,57.137,63.402,SUCCESS
2,24.935,61.216,48.661,70.761,SUCCESS
2,21.544,58.978,42.133,50.054,SUCCESS
1,32.922,80.131,56.313,72.937,SUCCESS
2,23.262,59.202,51.963,70.037,SUCCESS
1,24.854,71.233,52.387,62.095,SUCCESS
0,21.669,58.722,46.386,63.518,SUCCESS
1,22.643,59.367,47.709,66.166,SUCCESS
1,21.265,55.001,42.853,54.588,SUCCESS
0,25.554,63.78,43.689,53.372,SUCCESS
1,28.186,72.146,55.328,66.772,SUCCESS
1,21.229,58.631,42.405,51.712,SUCCESS
2,28.063,77.359,47.106,54.128,SUCCESS
1,30.336,74.672,47.137,53.381,SUCCESS
0,23.395,55.722,43.349,47.286,SUCCESS
1,30.351,75.281,40.963,51.585,SUCCESS
1,30.54,78.557,57.088,71.385,SUCCESS
1,23.442,61.913,41.381,51.758,SUCCESS
2,29.905,77.327,54.45,52.6,SUCCESS
0,31.935,82.129,56.221,53.657,SUCCESS
0,23.148,62.884,41.441,46.704,SUCCESS
2,33.052,80.36,48.759,52.928,SUCCESS
0,23.481,54.249,41.71,46.419,SUCCESS
1,26.301,69.443,56.499,69.493,SUCCESS
0,29.202,76.833,50.769,49.031,SUCCESS
2,24.477,66.51,56.21,66.961,SUCCESS
2,22.349,53.291,41.383,50.259,SUCCESS
1,28.331,59.476,52.733,61.408,SUCCESS
1,33.821,86.791,55.456,71.491,SUCCESS
2,25.086,70.658,52.591,74.971,SUCCESS
2,28.376,66.675,51.645,50.758,SUCCESS
1,26.176,64.28,53.51,69.911,SUCCESS
0,23.537,57.986,52.838,61.491,SUCCESS
0,23.651,62.927,43.363,62.714,SUCCESS
0,23.495,65.459,48.126,66.443,SUCCESS
2,24.154,66.85,43.754,67.729,SUCCESS
2,24.5,65.956,48.74,68.718,SUCCESS
1,22.379,59.144,43.672,59.642,SUCCESS
0,24.399,64.147,51.472,67.773,SUCCESS
0,24.238,62.291,45.103,62.056,SUCCESS
2,24.466,66.547,43.512,63.74,SUCCESS
2,22.139,61.595,42.925,58.931,SUCCESS
0,24.071,64.209,45.759,50.053,SUCCESS
0,31.581,84.834,56.769,66.331,SUCCESS
0,22.028,58.247,43.835,52.589,SUCCESS
2,20.786,56.401,42.304,54.353,SUCCESS
1,21.302,53.562,44.045,51.922,SUCCESS
2,24.583,60.951,40.94,54.43,SUCCESS
0,23.602,55.383,41.81,46.755,SUCCESS
1,30.202,66.649,41.594,54.564,SUCCESS
0,23.097,59.926,41.959,47.391,SUCCESS
1,31.083,74.762,50.166,51.1,SUCCESS
2,24.206,57.937,43.716,50.634,SUCCESS
1,24.545,72.483,56.559,69.466,SUCCESS
0,29.289,77.301,52.92,49.674,SUCCESS
0,23.121,67.13,55.563,68.59,SUCCESS
2,25.484,64.502,54.602,64.135,SUCCESS
0,22.987,61.406,44.988,61.706,SUCCESS
2,20.441,53.719,42.891,55.21,SUCCESS
2,23.784,65.475,42.282,55.853,SUCCESS
0,21.246,55.673,42.28,47.317,SUCCESS
0,22.699,56.854,42.8,48.553,SUCCESS
2,29.791,63.998,40.429,52.401,SUCCESS
1,21.62,57.224,41.167,52.297,SUCCESS
0,30.431,90.168,41.128,50.983,SUCCESS
1,23.926,63.479,42.629,52.904,SUCCESS
1,27.954,80.93,54.391,50.739,SUCCESS
1,32.229,67.34,41.502,53.389,SUCCESS
2,29.4,77.462,56.991,63.242,SUCCESS
0,31.885,78.05,43.124,49.759,SUCCESS
0,30.542,72.085,56.737,61.294,SUCCESS
2,29.227,73.491,45.822,52.295,SUCCESS
1,23.981,70.261,56.076,69.401,SUCCESS
2,23.306,74.915,52.343,57.69,SUCCESS
0,25.136,69.365,54.476,73.064,SUCCESS
2,24.618,69.688,55.782,64.855,SUCCESS
0,20.779,55.726,45.803,60.096,SUCCESS
0,23.31,67.289,47.24,66.225,SUCCESS
2,23.19,56.728,42.718,61.872,SUCCESS
0,21.707,57.301,44.514,50.807,SUCCESS
0,22.412,63.646,56.465,62.193,SUCCESS
2,20.964,55.256,41.378,53.329,SUCCESS
2,32.832,82.989,55.73,62.051,SUCCESS
1,23.481,58.484,46.751,67.793,SUCCESS
2,24.744,57.585,41.934,50.499,SUCCESS
2,27.649,74.185,45.121,51.685,SUCCESS
0,22.256,53.069,41.063,46.606,SUCCESS
2,29.461,74.147,56.794,66.103,SUCCESS
0,31.602,75.22,47.026,50.304,SUCCESS
2,23.611,65.4,55.433,70.731,SUCCESS
0,32.08,82.034,50.148,51.681,SUCCESS
2,24.554,63.053,54.726,69.875,SUCCESS
1,22.968,59.361,54.183,62.791,SUCCESS
1,21.02,59.29,45.749,65.457,SUCCESS
0,20.571,51.097,42.55,51.167,SUCCESS
1,21.323,52.499,40.513,51.485,SUCCESS
0,29.994,58.528,43.191,48.863,SUCCESS
1,20.508,54.68,44.756,59.514,SUCCESS
2,30.048,82.591,44.139,52.635,SUCCESS
2,24.878,59.245,41.151,53.484,SUCCESS
1,27.808,72.948,55.589,62.465,SUCCESS
2,30.663,72.59,43.338,53.525,SUCCESS
2,29.886,79.927,57.448,72.953,SUCCESS
2,32.099,77.369,48.294,53.002,SUCCESS
2,24.496,72.135,55.308,70.889,SUCCESS
0,24.529,81.328,52.945,57.86,SUCCESS
1,22.788,62.562,54.413,68.434,SUCCESS
2,26.185,73.839,55.281,65.522,SUCCESS
1,21.207,56.769,44.966,60.618,SUCCESS
1,22.596,55.712,43.014,60.204,SUCCESS
1,22.621,55.842,42.221,52.412,SUCCESS
0,23.085,57.703,42.101,51.059,SUCCESS
2,22.494,59.252,42.741,51.377,SUCCESS
2,28.874,60.558,42.832,52.631,SUCCESS
1,25.487,59.405,44.025,53.646,SUCCESS
0,31.068,61.141,42.039,48.299,SUCCESS
1,23.498,63.599,41.164,51.656,SUCCESS
2,31.165,81.664,50.375,54.836,SUCCESS
0,24.134,64.38,53.46,65.299,SUCCESS
1,26.361,57.707,42.426,50.498,SUCCESS
0,29.665,74.567,54.842,63.892,SUCCESS
0,23.361,57.736,41.258,51.394,SUCCESS
2,28.342,73.029,41.772,52.327,SUCCESS
1,31.784,83.762,54.186,61.911,SUCCESS
1,27.26,65.275,46.591,54.816,SUCCESS
2,34.197,76.42,50.198,50.721,SUCCESS
1,29.412,64.87,41.998,52.842,SUCCESS
0,30.233,83.661,57.308,49.014,SUCCESS
1,32.067,79.166,41.991,53.484,SUCCESS
1,27.798,66.772,50.183,66.797,SUCCESS
0,20.878,54.905,42.914,48.267,SUCCESS
0,28.383,58.588,46.062,48.56,SUCCESS
0,27.719,82.89,56.768,66.919,SUCCESS
2,22.389,65.569,43.135,55.966,SUCCESS
2,25.992,66.985,53.782,64.989,SUCCESS
2,24.533,71.419,55.163,73.124,SUCCESS
1,24.866,66.298,55.722,66.984,SUCCESS
2,24.032,62.247,49.618,70.766,SUCCESS
0,25.484,64.785,43.531,50.796,SUCCESS
0,29.049,81.276,51.169,51.362,SUCCESS
0,21.239,60.523,49.836,61.456,SUCCESS
0,24.511,62.273,45.643,48.429,SUCCESS
1,27.936,63.591,44.078,67.17,SUCCESS
0,22.884,56.392,43.395,53.814,SUCCESS
0,23.405,62.852,42.051,49.983,SUCCESS
1,24.462,62.324,41.936,56.884,SUCCESS
2,25.136,62.277,41.681,52.818,SUCCESS
2,22.063,55.061,41.694,50.021,SUCCESS
2,34.733,65.246,41.787,54.422,SUCCESS
1,22.244,56.812,42.134,51.977,SUCCESS
0,34.201,81.599,43.442,48.658,SUCCESS
2,23.603,55.729,44.593,53.889,SUCCESS
1,29.755,74.234,54.14,50.598,SUCCESS
0,28.37,66.168,41.705,50.592,SUCCESS
1,30.887,84.497,55.945,72.279,SUCCESS
1,22.185,56.845,42.861,60.947,SUCCESS
0,24.523,69.25,41.038,49.204,SUCCESS
1,32.098,73.892,61.247,61.496,SUCCESS
2,24.432,63.886,43.207,57.757,SUCCESS
1,28.061,63.002,45.893,52.658,SUCCESS
1,25.292,78.04,56.438,73.972,SUCCESS
1,24.448,66.048,41.839,54.77,SUCCESS
1,29.924,78.765,48.021,55.152,SUCCESS
1,24.919,68.147,57.453,70.837,SUCCESS
2,22.086,61.61,42.934,58.844,SUCCESS
0,32.397,80.48,57.396,58.486,SUCCESS
1,27.905,64.449,51.936,71.623,SUCCESS
0,21.56,57.441,41.501,45.797,SUCCESS
1,31.37,79.238,57.032,71.132,SUCCESS
2,24.197,63.757,53.48,68.861,SUCCESS
1,23.799,51.952,52.794,59.969,SUCCESS
0,24.15,62.188,44.311,66.012,SUCCESS
0,23.258,63.21,52.392,62.094,SUCCESS
1,22.089,61.788,42.828,61.81,SUCCESS
1,22.869,55.71,43.81,54.968,SUCCESS
1,22.631,62.472,42.427,55.15,SUCCESS
2,21.605,56.865,41.522,53.89,SUCCESS
1,22.491,61.457,41.841,53.839,SUCCESS
0,30.503,61.915,43.995,49.717,SUCCESS
0,23.195,54.681,43.062,47.37,SUCCESS
2,31.145,73.148,54.387,49.636,SUCCESS
1,24.692,56.141,42.413,49.23,SUCCESS
2,28.951,76.641,56.609,68.441,SUCCESS
2,32.723,80.877,48.586,53.724,SUCCESS
0,20.631,60.391,55.996,65.233,SUCCESS
2,21.363,61.468,51.183,59.461,SUCCESS
1,24.144,63.299,49.498,72.06,SUCCESS
1,22.727,59.488,52.062,68.563,SUCCESS
2,24.884,66.14,44.042,68.316,SUCCESS
0,22.421,59.9,48.206,60.446,SUCCESS
2,21.218,54.867,43.676,53.548,SUCCESS
1,22.601,58.912,42.014,50.315,SUCCESS
0,23.602,59.479,42.927,50.123,SUCCESS
