No,Latitude,Longitude,Speed,Date,Time
1,53.897779,-1.991528,0.00,2013/12/09,18:14:36
2,53.897855,-1.991497,2.90,2013/12/09,18:14:39
3,53.897931,-1.991466,2.90,2013/12/09,18:14:42
4,53.897987,-1.991442,2.14,2013/12/09,18:14:45
5,53.898043,-1.991417,2.15,2013/12/09,18:14:48
6,53.898121,-1.991402,2.91,2013/12/09,18:14:51
7,53.898173,-1.991392,2.91,2013/12/09,18:14:53
8,53.898247,-1.991387,2.75,2013/12/09,18:14:56
9,53.898297,-1.991383,2.79,2013/12/09,18:14:58
10,53.898389,-1.991397,3.43,2013/12/09,18:15:01
11,53.898451,-1.991407,3.47,2013/12/09,18:15:03
12,53.898583,-1.991424,4.91,2013/12/09,18:15:06
13,53.898715,-1.991442,4.91,2013/12/09,18:15:09
14,53.898768,-1.991446,1.97,2013/12/09,18:15:12
15,53.898822,-1.991451,2.01,2013/12/09,18:15:15
16,53.898875,-1.991455,1.97,2013/12/09,18:15:18
17,53.898893,-1.991457,2.01,2013/12/09,18:15:19
18,53.899015,-1.991468,4.53,2013/12/09,18:15:22
19,53.899137,-1.991479,4.53,2013/12/09,18:15:25
20,53.899178,-1.991483,4.57,2013/12/09,18:15:26
21,53.899237,-1.991491,2.20,2013/12/09,18:15:29
22,53.899297,-1.991500,2.24,2013/12/09,18:15:32
23,53.899356,-1.991508,2.20,2013/12/09,18:15:35
24,53.899396,-1.991514,2.24,2013/12/09,18:15:37
25,53.899462,-1.991520,2.45,2013/12/09,18:15:40
26,53.899527,-1.991525,2.41,2013/12/09,18:15:43
27,53.899593,-1.991531,2.45,2013/12/09,18:15:46
28,53.899666,-1.991546,2.73,2013/12/09,18:15:49
29,53.899739,-1.991560,2.73,2013/12/09,18:15:52
30,53.899788,-1.991570,2.75,2013/12/09,18:15:54
31,53.899856,-1.991577,2.53,2013/12/09,18:15:57
32,53.899923,-1.991584,2.49,2013/12/09,18:16:00
33,53.899968,-1.991589,2.51,2013/12/09,18:16:02
34,53.900036,-1.991608,2.56,2013/12/09,18:16:05
35,53.900103,-1.991627,2.52,2013/12/09,18:16:08
36,53.900126,-1.991633,2.59,2013/12/09,18:16:09
37,53.900225,-1.991662,3.73,2013/12/09,18:16:12
38,53.900324,-1.991691,3.73,2013/12/09,18:16:15
39,53.900376,-1.991699,1.94,2013/12/09,18:16:18
40,53.900428,-1.991707,1.94,2013/12/09,18:16:21
41,53.900445,-1.991710,1.90,2013/12/09,18:16:22
42,53.900510,-1.991733,2.46,2013/12/09,18:16:25
43,53.900554,-1.991748,2.50,2013/12/09,18:16:27
44,53.900622,-1.991772,2.58,2013/12/09,18:16:30
45,53.900668,-1.991788,2.61,2013/12/09,18:16:32
46,53.900741,-1.991794,2.71,2013/12/09,18:16:35
47,53.900790,-1.991798,2.73,2013/12/09,18:16:37
48,53.900832,-1.991736,2.07,2013/12/09,18:16:40
49,53.900860,-1.991695,2.06,2013/12/09,18:16:42
50,53.900923,-1.991532,4.26,2013/12/09,18:16:45
51,53.900965,-1.991424,4.24,2013/12/09,18:16:47
52,53.900984,-1.991390,1.02,2013/12/09,18:16:50
53,53.901003,-1.991355,1.04,2013/12/09,18:16:53
54,53.901016,-1.991332,1.05,2013/12/09,18:16:55
55,53.901102,-1.991205,4.23,2013/12/09,18:16:58
56,53.901197,-1.991015,5.45,2013/12/09,18:17:01
57,53.901228,-1.990951,5.43,2013/12/09,18:17:02
58,53.901260,-1.990869,2.15,2013/12/09,18:17:05
59,53.901291,-1.990787,2.13,2013/12/09,18:17:08
60,53.901302,-1.990760,2.15,2013/12/09,18:17:09
61,53.901336,-1.990628,3.15,2013/12/09,18:17:12
62,53.901358,-1.990540,3.13,2013/12/09,18:17:14
63,53.901395,-1.990452,2.36,2013/12/09,18:17:17
64,53.901419,-1.990394,2.32,2013/12/09,18:17:19
65,53.901499,-1.990222,4.79,2013/12/09,18:17:22
66,53.901525,-1.990164,4.78,2013/12/09,18:17:23
67,53.901550,-1.990104,1.61,2013/12/09,18:17:26
68,53.901575,-1.990043,1.62,2013/12/09,18:17:29
69,53.901640,-1.989847,4.92,2013/12/09,18:17:32
70,53.901645,-1.989786,1.35,2013/12/09,18:17:35
71,53.901648,-1.989746,1.32,2013/12/09,18:17:37
72,53.901672,-1.989451,9.77,2013/12/09,18:17:39
73,53.901652,-1.989335,2.64,2013/12/09,18:17:42
74,53.901633,-1.989219,2.63,2013/12/09,18:17:45
75,53.901626,-1.989180,2.67,2013/12/09,18:17:46
76,53.901612,-1.989046,2.98,2013/12/09,18:17:49
77,53.901597,-1.988912,2.98,2013/12/09,18:17:52
78,53.901583,-1.988780,2.93,2013/12/09,18:17:55
79,53.901569,-1.988648,2.93,2013/12/09,18:17:58
80,53.901554,-1.988466,4.02,2013/12/09,18:18:01
81,53.901539,-1.988285,4.00,2013/12/09,18:18:04
82,53.901530,-1.988191,2.08,2013/12/09,18:18:07
83,53.901520,-1.988097,2.09,2013/12/09,18:18:10
84,53.901514,-1.988034,2.09,2013/12/09,18:18:12
85,53.901500,-1.987895,3.08,2013/12/09,18:18:15
86,53.901485,-1.987756,3.09,2013/12/09,18:18:18
87,53.901482,-1.987665,1.99,2013/12/09,18:18:21
88,53.901479,-1.987575,1.97,2013/12/09,18:18:24
89,53.901456,-1.987404,3.83,2013/12/09,18:18:27
90,53.901448,-1.987347,3.84,2013/12/09,18:18:28
91,53.901442,-1.987188,3.48,2013/12/09,18:18:31
92,53.901438,-1.987082,3.48,2013/12/09,18:18:33
93,53.901421,-1.986966,2.61,2013/12/09,18:18:36
94,53.901404,-1.986851,2.59,2013/12/09,18:18:39
95,53.901384,-1.986706,3.26,2013/12/09,18:18:42
96,53.901370,-1.986609,3.28,2013/12/09,18:18:44
97,53.901348,-1.986437,3.85,2013/12/09,18:18:47
98,53.901334,-1.986323,3.82,2013/12/09,18:18:49
99,53.901323,-1.986219,2.31,2013/12/09,18:18:52
100,53.901312,-1.986116,2.29,2013/12/09,18:18:55
101,53.901292,-1.985974,3.19,2013/12/09,18:18:58
102,53.901278,-1.985879,3.21,2013/12/09,18:19:00
103,53.901258,-1.985733,3.28,2013/12/09,18:19:03
104,53.901245,-1.985636,3.26,2013/12/09,18:19:05
105,53.901239,-1.985491,3.18,2013/12/09,18:19:08
106,53.901235,-1.985395,3.16,2013/12/09,18:19:10
107,53.901230,-1.985231,3.59,2013/12/09,18:19:13
108,53.901227,-1.985122,3.58,2013/12/09,18:19:15
109,53.901224,-1.984990,2.89,2013/12/09,18:19:18
110,53.901220,-1.984858,2.89,2013/12/09,18:19:21
111,53.901222,-1.984752,2.32,2013/12/09,18:19:24
112,53.901223,-1.984646,2.32,2013/12/09,18:19:27
113,53.901239,-1.984514,2.95,2013/12/09,18:19:30
114,53.901249,-1.984426,2.94,2013/12/09,18:19:32
115,53.901235,-1.984283,3.17,2013/12/09,18:19:35
116,53.901225,-1.984188,3.16,2013/12/09,18:19:37
117,53.901219,-1.984160,0.65,2013/12/09,18:19:40
118,53.901213,-1.984133,0.63,2013/12/09,18:19:43
119,53.901223,-1.983975,5.21,2013/12/09,18:19:45
120,53.901216,-1.983841,2.94,2013/12/09,18:19:48
121,53.901211,-1.983751,2.96,2013/12/09,18:19:50
122,53.901204,-1.983589,3.55,2013/12/09,18:19:53
123,53.901199,-1.983481,3.55,2013/12/09,18:19:55
124,53.901178,-1.983377,2.40,2013/12/09,18:19:58
125,53.901157,-1.983273,2.40,2013/12/09,18:20:01
126,53.901129,-1.983184,2.21,2013/12/09,18:20:04
127,53.901111,-1.983124,2.21,2013/12/09,18:20:06
128,53.901063,-1.983003,3.19,2013/12/09,18:20:09
129,53.901047,-1.982963,3.17,2013/12/09,18:20:10
130,53.900980,-1.982839,3.68,2013/12/09,18:20:13
131,53.900958,-1.982798,3.64,2013/12/09,18:20:14
132,53.900948,-1.982771,0.70,2013/12/09,18:20:17
133,53.900941,-1.982753,0.71,2013/12/09,18:20:19
134,53.900930,-1.982704,3.44,2013/12/09,18:20:20
135,53.900914,-1.982574,8.71,2013/12/09,18:20:21
136,53.900815,-1.982261,7.77,2013/12/09,18:20:24
137,53.900757,-1.982135,3.50,2013/12/09,18:20:27
138,53.900698,-1.982008,3.54,2013/12/09,18:20:30
139,53.900679,-1.981966,3.47,2013/12/09,18:20:31
140,53.900637,-1.981886,2.34,2013/12/09,18:20:34
141,53.900595,-1.981807,2.33,2013/12/09,18:20:37
142,53.900567,-1.981754,2.33,2013/12/09,18:20:39
143,53.900529,-1.981665,2.40,2013/12/09,18:20:42
144,53.900490,-1.981576,2.42,2013/12/09,18:20:45
145,53.900428,-1.981412,4.26,2013/12/09,18:20:48
146,53.900387,-1.981302,4.27,2013/12/09,18:20:50
147,53.900356,-1.981196,2.59,2013/12/09,18:20:53
148,53.900325,-1.981089,2.61,2013/12/09,18:20:56
149,53.900315,-1.981054,2.55,2013/12/09,18:20:57
150,53.900280,-1.980948,2.66,2013/12/09,18:21:00
151,53.900244,-1.980842,2.67,2013/12/09,18:21:03
152,53.900199,-1.980763,2.40,2013/12/09,18:21:06
153,53.900153,-1.980684,2.43,2013/12/09,18:21:09
154,53.900088,-1.980583,3.27,2013/12/09,18:21:12
155,53.900023,-1.980482,3.27,2013/12/09,18:21:15
156,53.899965,-1.980398,2.83,2013/12/09,18:21:18
157,53.899906,-1.980315,2.84,2013/12/09,18:21:21
158,53.899887,-1.980287,2.80,2013/12/09,18:21:22
159,53.899873,-1.980265,0.71,2013/12/09,18:21:25
160,53.899859,-1.980243,0.71,2013/12/09,18:21:28
161,53.899854,-1.980236,0.72,2013/12/09,18:21:29
162,53.899833,-1.980014,7.37,2013/12/09,18:21:31
163,53.899808,-1.979888,2.91,2013/12/09,18:21:34
164,53.899792,-1.979804,2.90,2013/12/09,18:21:36
165,53.899784,-1.979782,0.57,2013/12/09,18:21:39
166,53.899779,-1.979767,0.57,2013/12/09,18:21:41
167,53.899708,-1.979648,3.70,2013/12/09,18:21:44
168,53.899637,-1.979528,3.72,2013/12/09,18:21:47
169,53.899566,-1.979409,3.70,2013/12/09,18:21:50
170,53.899542,-1.979369,3.74,2013/12/09,18:21:51
171,53.899483,-1.979241,3.55,2013/12/09,18:21:54
172,53.899463,-1.979198,3.59,2013/12/09,18:21:55
173,53.899408,-1.979080,3.29,2013/12/09,18:21:58
174,53.899372,-1.979001,3.28,2013/12/09,18:22:00
175,53.899324,-1.978899,2.85,2013/12/09,18:22:03
176,53.899276,-1.978798,2.84,2013/12/09,18:22:06
177,53.899231,-1.978695,2.80,2013/12/09,18:22:09
178,53.899185,-1.978593,2.81,2013/12/09,18:22:12
179,53.899141,-1.978484,2.89,2013/12/09,18:22:15
180,53.899096,-1.978375,2.91,2013/12/09,18:22:18
181,53.899036,-1.978261,3.34,2013/12/09,18:22:21
182,53.898975,-1.978147,3.37,2013/12/09,18:22:24
183,53.898923,-1.978067,2.60,2013/12/09,18:22:27
184,53.898871,-1.977987,2.60,2013/12/09,18:22:30
185,53.898854,-1.977960,2.59,2013/12/09,18:22:31
186,53.898791,-1.977870,3.06,2013/12/09,18:22:34
187,53.898727,-1.977781,3.07,2013/12/09,18:22:37
188,53.898661,-1.977696,3.07,2013/12/09,18:22:40
189,53.898594,-1.977612,3.09,2013/12/09,18:22:43
190,53.898531,-1.977521,3.07,2013/12/09,18:22:46
191,53.898467,-1.977431,3.08,2013/12/09,18:22:49
192,53.898427,-1.977304,3.15,2013/12/09,18:22:52
193,53.898387,-1.977177,3.15,2013/12/09,18:22:55
194,53.898363,-1.977094,2.02,2013/12/09,18:22:58
195,53.898339,-1.977011,2.02,2013/12/09,18:23:01
196,53.898258,-1.976769,6.09,2013/12/09,18:23:04
197,53.898231,-1.976688,6.10,2013/12/09,18:23:05
198,53.898197,-1.976606,2.19,2013/12/09,18:23:08
199,53.898163,-1.976524,2.19,2013/12/09,18:23:11
200,53.898140,-1.976469,2.21,2013/12/09,18:23:13
201,53.898097,-1.976362,2.83,2013/12/09,18:23:16
202,53.898054,-1.976255,2.83,2013/12/09,18:23:19
203,53.898009,-1.976139,3.04,2013/12/09,18:23:22
204,53.897964,-1.976024,3.02,2013/12/09,18:23:25
205,53.897916,-1.975906,3.14,2013/12/09,18:23:28
206,53.897868,-1.975788,3.14,2013/12/09,18:23:31
207,53.897835,-1.975696,2.35,2013/12/09,18:23:34
208,53.897801,-1.975604,2.37,2013/12/09,18:23:37
209,53.897790,-1.975573,2.37,2013/12/09,18:23:38
210,53.897749,-1.975456,2.98,2013/12/09,18:23:41
211,53.897721,-1.975378,3.00,2013/12/09,18:23:43
212,53.897666,-1.975236,3.72,2013/12/09,18:23:46
213,53.897629,-1.975142,3.71,2013/12/09,18:23:48
214,53.897595,-1.975037,2.62,2013/12/09,18:23:51
215,53.897561,-1.974932,2.62,2013/12/09,18:23:54
216,53.897522,-1.974814,2.96,2013/12/09,18:23:57
217,53.897496,-1.974735,2.97,2013/12/09,18:23:59
218,53.897444,-1.974593,3.66,2013/12/09,18:24:02
219,53.897410,-1.974498,3.65,2013/12/09,18:24:04
220,53.897377,-1.974404,2.39,2013/12/09,18:24:07
221,53.897344,-1.974310,2.39,2013/12/09,18:24:10
222,53.897303,-1.974201,2.83,2013/12/09,18:24:13
223,53.897275,-1.974128,2.86,2013/12/09,18:24:15
224,53.897225,-1.973982,3.69,2013/12/09,18:24:18
225,53.897191,-1.973884,3.73,2013/12/09,18:24:20
226,53.897154,-1.973760,3.04,2013/12/09,18:24:23
227,53.897117,-1.973637,3.02,2013/12/09,18:24:26
228,53.897084,-1.973509,3.05,2013/12/09,18:24:29
229,53.897050,-1.973381,3.07,2013/12/09,18:24:32
230,53.897004,-1.973221,3.89,2013/12/09,18:24:35
231,53.896957,-1.973062,3.89,2013/12/09,18:24:38
232,53.896918,-1.972939,3.05,2013/12/09,18:24:41
233,53.896878,-1.972815,3.09,2013/12/09,18:24:44
234,53.896865,-1.972774,3.05,2013/12/09,18:24:45
235,53.896845,-1.972705,1.68,2013/12/09,18:24:48
236,53.896825,-1.972637,1.66,2013/12/09,18:24:51
237,53.896818,-1.972614,1.70,2013/12/09,18:24:52
238,53.896765,-1.972439,4.30,2013/12/09,18:24:55
239,53.896747,-1.972381,4.30,2013/12/09,18:24:56
240,53.896727,-1.972277,2.39,2013/12/09,18:24:59
241,53.896707,-1.972173,2.39,2013/12/09,18:25:02
242,53.896676,-1.972022,3.50,2013/12/09,18:25:05
243,53.896655,-1.971922,3.48,2013/12/09,18:25:07
244,53.896633,-1.971778,3.25,2013/12/09,18:25:10
245,53.896610,-1.971635,3.24,2013/12/09,18:25:13
246,53.896597,-1.971514,2.69,2013/12/09,18:25:16
247,53.896584,-1.971394,2.67,2013/12/09,18:25:19
248,53.896564,-1.971275,2.71,2013/12/09,18:25:22
249,53.896551,-1.971196,2.69,2013/12/09,18:25:24
250,53.896528,-1.971028,3.77,2013/12/09,18:25:27
251,53.896512,-1.970916,3.78,2013/12/09,18:25:29
252,53.896496,-1.970801,2.58,2013/12/09,18:25:32
253,53.896479,-1.970686,2.59,2013/12/09,18:25:35
254,53.896458,-1.970550,3.07,2013/12/09,18:25:38
255,53.896444,-1.970460,3.05,2013/12/09,18:25:40
256,53.896422,-1.970291,3.78,2013/12/09,18:25:43
257,53.896408,-1.970179,3.76,2013/12/09,18:25:45
258,53.896394,-1.970040,3.08,2013/12/09,18:25:48
259,53.896379,-1.969901,3.09,2013/12/09,18:25:51
260,53.896374,-1.969827,1.63,2013/12/09,18:25:54
261,53.896368,-1.969754,1.61,2013/12/09,18:25:57
262,53.896342,-1.969442,6.89,2013/12/09,18:26:00
263,53.896328,-1.969318,2.76,2013/12/09,18:26:03
264,53.896315,-1.969194,2.75,2013/12/09,18:26:06
265,53.896310,-1.969153,2.75,2013/12/09,18:26:07
266,53.896292,-1.968995,3.52,2013/12/09,18:26:10
267,53.896273,-1.968837,3.53,2013/12/09,18:26:13
268,53.896257,-1.968684,3.40,2013/12/09,18:26:16
269,53.896241,-1.968532,3.38,2013/12/09,18:26:19
270,53.896236,-1.968481,3.39,2013/12/09,18:26:20
271,53.896223,-1.968365,2.58,2013/12/09,18:26:23
272,53.896209,-1.968250,2.57,2013/12/09,18:26:26
273,53.896200,-1.968173,2.57,2013/12/09,18:26:28
274,53.896189,-1.968056,2.59,2013/12/09,18:26:31
275,53.896178,-1.967938,2.61,2013/12/09,18:26:34
276,53.896174,-1.967899,2.60,2013/12/09,18:26:35
277,53.896155,-1.967758,3.16,2013/12/09,18:26:38
278,53.896136,-1.967618,3.14,2013/12/09,18:26:41
279,53.896124,-1.967513,2.34,2013/12/09,18:26:44
280,53.896112,-1.967408,2.34,2013/12/09,18:26:47
281,53.896096,-1.967268,3.12,2013/12/09,18:26:50
282,53.896085,-1.967175,3.11,2013/12/09,18:26:52
283,53.896071,-1.967034,3.13,2013/12/09,18:26:55
284,53.896061,-1.966940,3.13,2013/12/09,18:26:57
285,53.896045,-1.966802,3.08,2013/12/09,18:27:00
286,53.896035,-1.966710,3.07,2013/12/09,18:27:02
287,53.896019,-1.966577,2.97,2013/12/09,18:27:05
288,53.896008,-1.966488,2.98,2013/12/09,18:27:07
289,53.895989,-1.966320,3.74,2013/12/09,18:27:10
290,53.895976,-1.966208,3.74,2013/12/09,18:27:12
291,53.895954,-1.966048,3.59,2013/12/09,18:27:15
292,53.895932,-1.965888,3.59,2013/12/09,18:27:18
293,53.895918,-1.965774,2.55,2013/12/09,18:27:21
294,53.895905,-1.965660,2.54,2013/12/09,18:27:24
295,53.895900,-1.965622,2.55,2013/12/09,18:27:25
296,53.895881,-1.965472,3.35,2013/12/09,18:27:28
297,53.895862,-1.965322,3.35,2013/12/09,18:27:31
298,53.895859,-1.965229,2.04,2013/12/09,18:27:34
299,53.895857,-1.965137,2.01,2013/12/09,18:27:37
300,53.895856,-1.965106,2.04,2013/12/09,18:27:38
301,53.895845,-1.964996,2.44,2013/12/09,18:27:41
302,53.895837,-1.964923,2.44,2013/12/09,18:27:43
303,53.895824,-1.964794,2.86,2013/12/09,18:27:46
304,53.895820,-1.964751,2.86,2013/12/09,18:27:47
305,53.895819,-1.964604,3.21,2013/12/09,18:27:50
306,53.895819,-1.964555,3.21,2013/12/09,18:27:51
307,53.895815,-1.964431,2.72,2013/12/09,18:27:54
308,53.895813,-1.964349,2.69,2013/12/09,18:27:56
309,53.895812,-1.964212,3.00,2013/12/09,18:27:59
310,53.895811,-1.964120,3.02,2013/12/09,18:28:01
311,53.895813,-1.964020,2.19,2013/12/09,18:28:04
312,53.895815,-1.963953,2.20,2013/12/09,18:28:06
313,53.895814,-1.963735,4.77,2013/12/09,18:28:09
314,53.895814,-1.963662,4.79,2013/12/09,18:28:10
315,53.895820,-1.963495,3.66,2013/12/09,18:28:13
316,53.895825,-1.963328,3.66,2013/12/09,18:28:16
317,53.895838,-1.963225,2.30,2013/12/09,18:28:19
318,53.895851,-1.963121,2.32,2013/12/09,18:28:22
319,53.895855,-1.963087,2.27,2013/12/09,18:28:23
320,53.895887,-1.962934,3.55,2013/12/09,18:28:26
321,53.895909,-1.962832,3.56,2013/12/09,18:28:28
322,53.895923,-1.962693,3.08,2013/12/09,18:28:31
323,53.895936,-1.962554,3.08,2013/12/09,18:28:34
324,53.895954,-1.962414,3.13,2013/12/09,18:28:37
325,53.895972,-1.962273,3.15,2013/12/09,18:28:40
326,53.895977,-1.962225,1.07,2013/12/09,18:28:43
327,53.895981,-1.962176,1.08,2013/12/09,18:28:46
328,53.896021,-1.961985,4.43,2013/12/09,18:28:49
329,53.896047,-1.961857,4.44,2013/12/09,18:28:51
330,53.896058,-1.961829,0.74,2013/12/09,18:28:54
331,53.896062,-1.961820,0.74,2013/12/09,18:28:55
332,53.896063,-1.961607,6.99,2013/12/09,18:28:57
333,53.896079,-1.961431,3.89,2013/12/09,18:29:00
334,53.896089,-1.961313,3.91,2013/12/09,18:29:02
335,53.896108,-1.961134,3.98,2013/12/09,18:29:05
336,53.896127,-1.960954,4.00,2013/12/09,18:29:08
337,53.896126,-1.960864,1.97,2013/12/09,18:29:11
338,53.896125,-1.960773,1.99,2013/12/09,18:29:14
339,53.896124,-1.960713,1.97,2013/12/09,18:29:16
340,53.896109,-1.960570,3.18,2013/12/09,18:29:19
341,53.896099,-1.960475,3.17,2013/12/09,18:29:21
342,53.896101,-1.960355,2.62,2013/12/09,18:29:24
343,53.896103,-1.960275,2.63,2013/12/09,18:29:26
344,53.896114,-1.960070,4.50,2013/12/09,18:29:29
345,53.896118,-1.960001,4.55,2013/12/09,18:29:30
346,53.896118,-1.959882,2.60,2013/12/09,18:29:33
347,53.896117,-1.959763,2.60,2013/12/09,18:29:36
348,53.896115,-1.959621,3.11,2013/12/09,18:29:39
349,53.896114,-1.959526,3.12,2013/12/09,18:29:41
350,53.896112,-1.959386,3.06,2013/12/09,18:29:44
351,53.896111,-1.959293,3.05,2013/12/09,18:29:46
352,53.896109,-1.959150,3.13,2013/12/09,18:29:49
353,53.896108,-1.959055,3.12,2013/12/09,18:29:51
354,53.896104,-1.958920,2.96,2013/12/09,18:29:54
355,53.896101,-1.958830,2.96,2013/12/09,18:29:56
356,53.896093,-1.958682,3.25,2013/12/09,18:29:59
357,53.896088,-1.958583,3.26,2013/12/09,18:30:01
358,53.896081,-1.958439,3.16,2013/12/09,18:30:04
359,53.896077,-1.958343,3.16,2013/12/09,18:30:06
360,53.896062,-1.958174,3.74,2013/12/09,18:30:09
361,53.896052,-1.958062,3.72,2013/12/09,18:30:11
362,53.896037,-1.957893,3.74,2013/12/09,18:30:14
363,53.896022,-1.957725,3.72,2013/12/09,18:30:17
364,53.896013,-1.957602,2.71,2013/12/09,18:30:20
365,53.896003,-1.957479,2.71,2013/12/09,18:30:23
366,53.896000,-1.957438,2.71,2013/12/09,18:30:24
367,53.895987,-1.957318,2.67,2013/12/09,18:30:27
368,53.895974,-1.957199,2.65,2013/12/09,18:30:30
369,53.895966,-1.957090,2.40,2013/12/09,18:30:33
370,53.895957,-1.956981,2.41,2013/12/09,18:30:36
371,53.895933,-1.956748,5.17,2013/12/09,18:30:39
372,53.895917,-1.956592,5.19,2013/12/09,18:30:41
373,53.895912,-1.956482,2.41,2013/12/09,18:30:44
374,53.895907,-1.956371,2.43,2013/12/09,18:30:47
375,53.895904,-1.956298,2.40,2013/12/09,18:30:49
376,53.895906,-1.956124,3.81,2013/12/09,18:30:52
377,53.895907,-1.955950,3.80,2013/12/09,18:30:55
378,53.895904,-1.955839,2.43,2013/12/09,18:30:58
379,53.895901,-1.955729,2.41,2013/12/09,18:31:01
380,53.895900,-1.955692,2.43,2013/12/09,18:31:02
381,53.895908,-1.955515,3.88,2013/12/09,18:31:05
382,53.895913,-1.955397,3.88,2013/12/09,18:31:07
383,53.895918,-1.955228,3.70,2013/12/09,18:31:10
384,53.895922,-1.955058,3.72,2013/12/09,18:31:13
385,53.895921,-1.954974,1.84,2013/12/09,18:31:16
386,53.895920,-1.954889,1.86,2013/12/09,18:31:19
387,53.895920,-1.954861,1.84,2013/12/09,18:31:20
388,53.895927,-1.954756,2.31,2013/12/09,18:31:23
389,53.895929,-1.954721,2.31,2013/12/09,18:31:24
390,53.895949,-1.954445,6.08,2013/12/09,18:31:27
391,53.895959,-1.954334,2.46,2013/12/09,18:31:30
392,53.895969,-1.954223,2.46,2013/12/09,18:31:33
393,53.895983,-1.954079,3.19,2013/12/09,18:31:36
394,53.895992,-1.953983,3.19,2013/12/09,18:31:38
395,53.896003,-1.953747,5.18,2013/12/09,18:31:41
396,53.896011,-1.953590,5.17,2013/12/09,18:31:43
397,53.896017,-1.953489,2.22,2013/12/09,18:31:46
398,53.896022,-1.953388,2.22,2013/12/09,18:31:49
399,53.896026,-1.953320,2.24,2013/12/09,18:31:51
400,53.896034,-1.953176,3.16,2013/12/09,18:31:54
401,53.896041,-1.953032,3.16,2013/12/09,18:31:57
402,53.896051,-1.952846,4.08,2013/12/09,18:32:00
403,53.896060,-1.952659,4.10,2013/12/09,18:32:03
404,53.896064,-1.952571,1.93,2013/12/09,18:32:06
405,53.896068,-1.952482,1.95,2013/12/09,18:32:09
406,53.896070,-1.952423,1.94,2013/12/09,18:32:11
407,53.896072,-1.952215,4.55,2013/12/09,18:32:14
408,53.896073,-1.952077,4.53,2013/12/09,18:32:16
409,53.896064,-1.951886,4.19,2013/12/09,18:32:19
410,53.896054,-1.951696,4.17,2013/12/09,18:32:22
411,53.896051,-1.951632,4.21,2013/12/09,18:32:23
412,53.896043,-1.951535,2.14,2013/12/09,18:32:26
413,53.896034,-1.951438,2.15,2013/12/09,18:32:29
414,53.896026,-1.951341,2.14,2013/12/09,18:32:32
415,53.896020,-1.951221,2.63,2013/12/09,18:32:35
416,53.896013,-1.951102,2.61,2013/12/09,18:32:38
417,53.895994,-1.950933,3.76,2013/12/09,18:32:41
418,53.895982,-1.950820,3.77,2013/12/09,18:32:43
419,53.895970,-1.950682,3.05,2013/12/09,18:32:46
420,53.895958,-1.950545,3.03,2013/12/09,18:32:49
421,53.895950,-1.950400,3.18,2013/12/09,18:32:52
422,53.895942,-1.950255,3.18,2013/12/09,18:32:55
423,53.895933,-1.950112,3.14,2013/12/09,18:32:58
424,53.895923,-1.949970,3.13,2013/12/09,18:33:01
425,53.895917,-1.949831,3.05,2013/12/09,18:33:04
426,53.895911,-1.949692,3.05,2013/12/09,18:33:07
427,53.895907,-1.949563,2.82,2013/12/09,18:33:10
428,53.895902,-1.949435,2.80,2013/12/09,18:33:13
429,53.895894,-1.949305,2.86,2013/12/09,18:33:16
430,53.895885,-1.949176,2.84,2013/12/09,18:33:19
431,53.895868,-1.949012,3.64,2013/12/09,18:33:22
432,53.895857,-1.948903,3.63,2013/12/09,18:33:24
433,53.895850,-1.948803,2.20,2013/12/09,18:33:27
434,53.895842,-1.948704,2.18,2013/12/09,18:33:30
435,53.895825,-1.948568,3.04,2013/12/09,18:33:33
436,53.895814,-1.948478,3.01,2013/12/09,18:33:35
437,53.895809,-1.948425,1.17,2013/12/09,18:33:38
438,53.895806,-1.948390,1.16,2013/12/09,18:33:40
439,53.895836,-1.948209,6.17,2013/12/09,18:33:42
440,53.895883,-1.948151,2.16,2013/12/09,18:33:45
441,53.895915,-1.948112,2.19,2013/12/09,18:33:47
442,53.895918,-1.948108,0.14,2013/12/09,18:33:50
443,53.895920,-1.948104,0.11,2013/12/09,18:33:53
444,53.895891,-1.948016,2.20,2013/12/09,18:33:56
445,53.895842,-1.947978,2.00,2013/12/09,18:33:59
446,53.895809,-1.947953,2.01,2013/12/09,18:34:01
447,53.895799,-1.947905,1.11,2013/12/09,18:34:04
448,53.895795,-1.947889,1.14,2013/12/09,18:34:05
449,53.895779,-1.947591,6.54,2013/12/09,18:34:08
450,53.895769,-1.947392,6.55,2013/12/09,18:34:10
451,53.895765,-1.947240,3.33,2013/12/09,18:34:13
452,53.895763,-1.947189,3.35,2013/12/09,18:34:14
453,53.895759,-1.947021,3.68,2013/12/09,18:34:17
454,53.895755,-1.946854,3.65,2013/12/09,18:34:20
455,53.895754,-1.946798,3.68,2013/12/09,18:34:21
456,53.895753,-1.946684,2.49,2013/12/09,18:34:24
457,53.895752,-1.946571,2.47,2013/12/09,18:34:27
458,53.895751,-1.946495,2.49,2013/12/09,18:34:29
459,53.895754,-1.946385,2.41,2013/12/09,18:34:32
460,53.895757,-1.946274,2.43,2013/12/09,18:34:35
461,53.895753,-1.946108,3.63,2013/12/09,18:34:38
462,53.895751,-1.945998,3.61,2013/12/09,18:34:40
463,53.895751,-1.945886,2.45,2013/12/09,18:34:43
464,53.895751,-1.945773,2.47,2013/12/09,18:34:46
465,53.895742,-1.945532,5.28,2013/12/09,18:34:49
