Name,logn,logq,points,RealRes,result,error,tinit,tcsv,tenc,tdist,tdec
MAC000127.txt,11,91,38691,7617.013999,7617.114523,0.001320,13.019879,325.229384,97.570988,180.053519,0.973921
MAC000128.txt,11,91,38689,4243.021000,4243.323697,0.007134,15.030039,77.779764,69.025662,235.876004,0.643929
MAC000129.txt,11,91,38500,8357.443998,8356.775411,-0.008000,16.841686,88.636304,65.359789,168.267659,0.620118
MAC000130.txt,11,91,38689,3026.225000,3025.789152,-0.014402,10.164144,145.443831,78.196736,190.299479,1.138203
MAC000131.txt,11,91,38688,8283.312000,8283.039862,-0.003285,16.869853,80.716354,56.051088,167.137015,0.672128
MAC000132.txt,11,91,38680,11276.103998,11276.199242,0.000845,13.504863,89.634128,97.867121,176.728185,0.641444
MAC000133.txt,11,91,38668,17655.957998,17655.685458,-0.001544,14.014918,94.803795,64.576949,145.739690,0.640797
MAC000134.txt,11,91,19037,8321.328002,8321.261523,-0.000799,11.666958,46.693575,33.657863,114.666189,0.801908
MAC000135.txt,11,91,20811,2336.280000,2336.432455,0.006526,20.112404,44.112092,41.222155,126.405422,0.812019
MAC000136.txt,11,91,21009,7442.557000,7442.583529,0.000356,25.272360,45.736103,39.068587,113.907455,0.630116
MAC000137.txt,11,91,38683,11283.925001,11284.077534,0.001352,13.252495,87.311668,59.776877,160.834406,1.084998
MAC000138.txt,11,91,38683,6735.917999,6736.193964,0.004097,18.544774,90.601398,70.344663,179.107127,0.583287
MAC000139.txt,11,91,31427,12284.069000,12283.956956,-0.000912,9.568988,71.366441,49.352249,142.681149,2.199658
MAC000140.txt,11,91,38648,4091.015999,4091.293385,0.006780,17.257182,93.803866,75.459359,208.096625,0.789113
MAC000141.txt,11,91,38644,4969.687000,4969.415369,-0.005466,13.217190,97.606266,72.472913,167.569536,0.653874
MAC000142.txt,11,91,20584,10925.090999,10925.291976,0.001840,13.384645,66.587466,36.129552,131.517668,0.829488
MAC000143.txt,11,91,38639,7202.974000,7203.056417,0.001144,14.713614,112.262876,97.755919,173.442893,0.593364
MAC000144.txt,11,91,30664,4018.616000,4018.405259,-0.005244,8.739008,108.258014,59.590734,160.904175,0.803239
MAC000145.txt,11,91,39751,10377.459998,10377.454430,-0.000054,17.592302,116.620822,73.271737,175.575048,0.602270
MAC000146.txt,11,91,20289,2754.493000,2754.125629,-0.013337,13.366805,49.031959,43.156179,78.054347,0.680725
MAC000147.txt,11,91,39751,5473.278001,5472.807953,-0.008588,14.390085,78.081790,57.217574,185.588683,0.746101
MAC000148.txt,11,91,39744,4055.477000,4056.046980,0.014055,10.535061,86.867656,69.075348,140.552813,0.655417
MAC000149.txt,11,91,39744,2006.412000,2006.555392,0.007147,15.403623,104.564940,62.537864,150.664352,0.689367
MAC000150.txt,11,91,39746,8083.140999,8082.326708,-0.010074,14.042199,95.814618,78.290784,279.262157,1.193806
MAC000151.txt,11,91,39737,3101.329000,3101.933172,0.019481,17.344133,105.874013,67.032039,177.630805,0.711257
MAC000152.txt,11,91,39745,7714.833999,7715.033051,0.002580,11.827766,74.405505,62.571694,129.246691,0.619127
MAC000153.txt,11,91,39740,25490.490999,25489.949526,-0.002124,17.088692,90.696193,88.154825,187.787953,1.543683
MAC000154.txt,11,91,24313,4333.431000,4333.550947,0.002768,17.411723,59.879565,47.640732,107.416553,1.187199
MAC000155.txt,11,91,39731,11563.390000,11563.420957,0.000268,12.619512,98.975994,53.446377,224.587189,1.284707
MAC000156.txt,11,91,39739,9476.498001,9477.200945,0.007418,17.386062,105.171950,72.196794,175.855492,0.694229
MAC000157.txt,11,91,39718,9553.035000,9553.860395,0.008640,12.170860,110.277398,91.420081,257.987917,1.369643
MAC000158.txt,11,91,39696,3314.602000,3314.750867,0.004491,18.005035,97.292731,57.817637,143.279353,1.238711
MAC000159.txt,11,91,39672,8634.402001,8634.760273,0.004149,14.120380,80.863163,65.103785,193.076034,0.783567
MAC000160.txt,11,91,39688,5615.316000,5614.946367,-0.006583,17.284482,100.854928,69.995707,174.816595,0.786543
MAC000161.txt,11,91,22792,5702.630000,5702.599205,-0.000540,12.947904,53.674857,44.491622,125.247997,1.273999
MAC000162.txt,11,91,39701,4035.399000,4035.668511,0.006679,16.649805,100.939449,83.030448,151.840661,1.271616
MAC000163.txt,11,91,39693,10504.298000,10504.316756,0.000179,11.937224,85.828188,74.080578,181.606262,1.092855
MAC000164.txt,11,91,38137,12258.906000,12259.414692,0.004150,13.436376,87.053900,76.531694,212.897228,5.492776
MAC000165.txt,11,91,39697,8735.462999,8735.475740,0.000146,13.326210,96.100316,62.916443,172.015722,0.568562
MAC000166.txt,11,91,39692,7963.693000,7964.151873,0.005762,13.722201,87.547679,67.178052,184.801633,1.336064
MAC000167.txt,11,91,39690,5080.361000,5080.536219,0.003449,14.254383,99.841015,76.559648,202.700155,1.165945
MAC000168.txt,11,91,39674,1658.566000,1658.339121,-0.013679,13.936090,104.077712,75.365361,187.707287,0.682508
MAC000169.txt,11,91,39693,5603.150000,5602.497662,-0.011642,12.667952,101.574921,97.531240,166.063169,0.630096
